Fecha,Estacion,Temp_Min_C,Temp_Max_C,Temp_Media_C,Humedad_Relativa_%,Precipitacion_mm,Presion_hPa,Viento_m_s,Helada,Ubicacion,Temp_850hPa_C,Temp_700hPa_C,Temp_500hPa_C,Humedad_Especifica_g_kg,Viento_U_850hPa_m_s,Viento_V_850hPa_m_s,Velocidad_Viento_850hPa_m_s,Geopotencial_500hPa_m,Radiacion_OLR_W_m2
2015-02-01,Ayaviri,4.03,16.56,10.29,83.4,19.6,627.7,3.7,0,Puno_Region_Ayaviri,1.42,-0.47,-9.48,3.7,2.41,-1.67,2.93,5552.3,267.2
2015-02-02,Ayaviri,2.38,15.26,8.82,62.6,3.9,630.0,5.0,0,Puno_Region_Ayaviri,0.54,0.13,-12.15,3.93,-5.04,8.19,9.62,5569.2,202.6
2015-02-03,Ayaviri,7.41,25.54,16.47,86.1,0.0,626.5,6.6,0,Puno_Region_Ayaviri,0.16,-4.32,-18.9,4.49,-0.78,-0.57,0.97,5475.6,290.5
2015-02-04,Ayaviri,4.08,21.37,12.72,68.8,0.0,626.8,5.8,0,Puno_Region_Ayaviri,1.64,-4.47,-18.53,3.96,4.89,-2.1,5.32,5469.7,164.7
2015-02-05,Ayaviri,7.67,23.01,15.34,84.4,0.0,635.9,0.8,0,Puno_Region_Ayaviri,-0.86,-5.17,-21.21,5.35,-12.53,-6.29,14.02,5548.4,196.9
2015-02-06,Ayaviri,3.01,17.89,10.45,63.1,2.1,627.2,2.9,0,Puno_Region_Ayaviri,-5.4,-2.94,-22.28,4.07,-2.12,-6.77,7.09,5523.8,230.3
2015-02-07,Ayaviri,5.19,16.96,11.08,58.6,0.0,633.7,1.6,0,Puno_Region_Ayaviri,-2.91,-1.59,-14.93,4.36,8.44,-6.42,10.61,5450.5,253.1
2015-02-08,Ayaviri,3.12,15.63,9.37,52.8,0.0,625.9,0.9,0,Puno_Region_Ayaviri,-3.68,-7.02,-20.51,4.91,1.63,-2.91,3.33,5502.4,209.0
2015-02-09,Ayaviri,3.07,22.49,12.78,64.4,0.0,627.7,7.7,0,Puno_Region_Ayaviri,1.93,-6.55,-14.74,4.34,3.27,6.23,7.04,5455.7,296.5
2015-02-10,Ayaviri,4.61,19.91,12.26,60.5,20.7,635.8,6.6,0,Puno_Region_Ayaviri,1.41,-6.13,-10.74,4.81,-2.1,-1.9,2.84,5547.1,265.0
2015-02-11,Ayaviri,5.4,16.52,10.96,76.9,0.0,627.3,1.6,0,Puno_Region_Ayaviri,-1.1,-9.33,-13.43,4.57,-6.8,5.29,8.62,5431.0,173.3
2015-02-12,Ayaviri,1.72,16.6,9.16,71.2,0.0,623.8,6.0,0,Puno_Region_Ayaviri,3.61,-1.4,-13.98,3.39,7.87,5.84,9.8,5449.1,202.5
2015-02-13,Ayaviri,1.66,18.74,10.2,65.1,2.1,634.5,4.3,0,Puno_Region_Ayaviri,-2.12,-7.82,-8.66,4.35,0.27,6.0,6.01,5393.5,202.8
2015-02-14,Ayaviri,2.03,18.38,10.21,76.9,0.0,631.9,4.1,0,Puno_Region_Ayaviri,1.92,-3.06,-12.54,4.05,1.32,1.86,2.28,5543.0,216.3
2015-02-15,Ayaviri,3.2,21.02,12.11,69.8,0.0,627.9,2.5,0,Puno_Region_Ayaviri,-4.83,-9.6,-13.22,5.65,2.64,6.03,6.59,5523.8,238.1
2015-02-16,Ayaviri,-0.06,14.62,7.28,71.1,1.8,639.2,1.9,1,Puno_Region_Ayaviri,1.2,-10.1,-19.65,4.44,2.78,0.44,2.82,5427.2,235.6
2015-02-17,Ayaviri,2.69,11.81,7.25,68.5,0.0,627.8,3.7,0,Puno_Region_Ayaviri,0.66,-3.88,-24.05,3.9,-1.22,0.77,1.44,5487.9,211.6
2015-02-18,Ayaviri,6.09,17.29,11.69,70.0,0.0,628.5,6.9,0,Puno_Region_Ayaviri,-2.01,-3.88,-16.79,3.62,-1.67,5.62,5.86,5539.0,204.9
2015-02-19,Ayaviri,-0.19,15.59,7.7,71.0,0.0,633.6,5.2,1,Puno_Region_Ayaviri,5.79,-7.21,-10.32,5.32,5.18,-0.01,5.18,5549.3,251.8
2015-02-20,Ayaviri,2.43,16.72,9.58,67.8,0.0,630.0,3.7,0,Puno_Region_Ayaviri,-8.59,-6.25,-17.44,4.52,1.78,2.69,3.23,5427.1,252.5
2015-02-21,Ayaviri,7.36,21.69,14.52,55.4,46.9,629.8,0.8,0,Puno_Region_Ayaviri,-0.84,-8.5,-12.57,4.36,-3.69,1.97,4.18,5536.7,241.0
2015-02-22,Ayaviri,1.36,13.56,7.46,63.8,0.0,634.3,2.1,0,Puno_Region_Ayaviri,-2.29,-3.28,-12.94,4.62,0.92,-7.18,7.24,5572.7,215.2
2015-02-23,Ayaviri,0.46,19.01,9.74,74.7,9.5,631.5,9.5,0,Puno_Region_Ayaviri,-1.86,-13.59,-10.83,4.59,3.07,-4.8,5.7,5526.6,272.8
2015-02-24,Ayaviri,3.3,13.68,8.49,47.5,0.0,631.9,2.4,0,Puno_Region_Ayaviri,4.4,-2.41,-14.08,5.37,-6.42,-2.29,6.82,5468.3,191.5
2015-02-25,Ayaviri,2.49,20.24,11.37,63.4,0.0,630.1,0.9,0,Puno_Region_Ayaviri,-0.29,-9.12,-12.36,3.82,2.7,3.32,4.28,5453.7,217.7
2015-02-26,Ayaviri,4.53,20.3,12.41,75.6,0.0,626.8,2.5,0,Puno_Region_Ayaviri,-6.91,-7.64,-18.82,4.61,-6.79,3.47,7.62,5566.2,221.3
2015-02-27,Ayaviri,-1.7,12.98,5.64,65.4,0.0,625.8,1.8,1,Puno_Region_Ayaviri,-3.53,-7.81,-21.37,4.02,6.42,0.15,6.42,5542.5,229.6
2015-02-28,Ayaviri,2.3,21.65,11.97,51.7,0.0,631.9,10.4,0,Puno_Region_Ayaviri,-7.53,-8.69,-23.92,4.33,-4.15,-5.03,6.52,5506.0,232.0
2015-03-01,Ayaviri,2.3,18.76,10.53,85.5,6.8,622.0,0.4,0,Puno_Region_Ayaviri,-3.68,-0.47,-14.96,4.43,-3.93,1.19,4.1,5544.4,203.0
2015-03-02,Ayaviri,1.69,14.53,8.11,65.9,0.0,625.2,3.0,0,Puno_Region_Ayaviri,-4.12,-11.2,-19.61,3.76,5.79,-3.38,6.71,5435.6,188.1
2015-03-03,Ayaviri,0.01,13.88,6.95,72.9,7.4,629.1,4.4,0,Puno_Region_Ayaviri,-4.72,-2.44,-20.17,4.49,3.52,4.76,5.92,5523.2,179.8
2015-03-04,Ayaviri,2.19,15.15,8.67,63.0,0.0,620.7,5.3,0,Puno_Region_Ayaviri,-4.98,-1.1,-22.95,4.94,-0.6,3.8,3.85,5460.9,215.1
2015-03-05,Ayaviri,4.56,20.04,12.3,68.6,0.0,629.2,4.2,0,Puno_Region_Ayaviri,-1.35,-10.21,-8.09,3.51,11.19,-8.89,14.29,5568.3,213.7
2015-03-06,Ayaviri,1.64,16.3,8.97,65.2,0.0,616.3,4.6,0,Puno_Region_Ayaviri,-5.08,-14.32,-20.6,4.29,6.3,-1.33,6.44,5489.4,229.3
2015-03-07,Ayaviri,1.72,14.55,8.13,67.6,0.0,631.4,3.6,0,Puno_Region_Ayaviri,-4.26,-3.99,-14.74,5.6,9.51,1.53,9.63,5498.1,178.7
2015-03-08,Ayaviri,2.11,14.21,8.16,74.5,4.0,632.1,3.1,0,Puno_Region_Ayaviri,-6.35,-6.27,-11.99,5.22,-7.4,6.85,10.09,5478.8,185.2
2015-03-09,Ayaviri,0.49,20.04,10.27,56.9,0.4,622.4,2.6,0,Puno_Region_Ayaviri,1.36,-6.8,-15.34,5.3,-8.09,7.64,11.13,5470.8,201.2
2015-03-10,Ayaviri,-0.75,18.88,9.06,69.4,0.0,627.0,2.2,1,Puno_Region_Ayaviri,-0.24,-0.53,-15.31,4.93,-6.27,6.74,9.21,5567.7,228.9
2015-03-11,Ayaviri,1.58,17.68,9.63,71.5,20.4,623.4,3.6,0,Puno_Region_Ayaviri,-3.24,-11.84,-21.9,4.29,2.65,2.28,3.5,5450.8,192.3
2015-03-12,Ayaviri,4.38,23.78,14.08,68.7,0.0,632.0,1.8,0,Puno_Region_Ayaviri,-1.43,-11.21,-19.4,5.38,5.26,-3.17,6.15,5483.9,229.8
2015-03-13,Ayaviri,2.17,20.54,11.35,80.4,0.0,632.1,8.3,0,Puno_Region_Ayaviri,4.95,-5.82,-18.32,5.13,5.3,1.48,5.5,5586.5,202.5
2015-03-14,Ayaviri,-0.17,18.78,9.3,75.5,0.0,633.9,8.5,1,Puno_Region_Ayaviri,-6.82,-6.23,-20.6,5.54,1.98,-13.17,13.31,5534.4,211.7
2015-03-15,Ayaviri,3.24,23.89,13.56,64.3,0.0,636.3,2.1,0,Puno_Region_Ayaviri,-3.51,-8.84,-20.15,5.05,-4.04,-2.55,4.78,5476.1,244.9
2015-03-16,Ayaviri,2.44,18.42,10.43,77.0,0.0,638.1,1.1,0,Puno_Region_Ayaviri,-2.48,-7.18,-13.24,5.28,-6.73,6.45,9.32,5507.5,243.6
2015-03-17,Ayaviri,3.05,19.6,11.32,85.3,13.5,626.3,7.5,0,Puno_Region_Ayaviri,-5.49,-11.87,-18.28,4.73,-0.89,10.33,10.36,5450.2,269.2
2015-03-18,Ayaviri,-4.83,7.21,1.19,73.4,0.6,626.8,2.6,1,Puno_Region_Ayaviri,-4.45,-9.62,-21.85,5.5,-4.49,-3.69,5.81,5521.1,263.5
2015-03-19,Ayaviri,0.3,12.1,6.2,77.8,15.8,627.4,1.7,0,Puno_Region_Ayaviri,-3.17,-7.05,-10.64,4.9,1.34,-8.25,8.36,5598.8,218.1
2015-03-20,Ayaviri,4.15,20.82,12.48,61.1,0.0,619.9,4.6,0,Puno_Region_Ayaviri,-6.08,-10.34,-15.8,4.52,8.05,15.65,17.6,5510.9,252.7
2015-03-21,Ayaviri,3.83,19.73,11.78,75.2,0.0,627.6,7.9,0,Puno_Region_Ayaviri,-3.41,-9.28,-20.9,5.43,1.83,2.55,3.14,5557.9,198.4
2015-03-22,Ayaviri,-0.81,15.29,7.24,68.5,33.2,628.2,8.0,1,Puno_Region_Ayaviri,-9.44,-7.68,-22.81,4.65,-1.62,-1.47,2.19,5598.6,255.5
2015-03-23,Ayaviri,-2.27,12.95,5.34,46.8,0.0,634.5,14.0,1,Puno_Region_Ayaviri,-1.55,-9.96,-16.65,5.21,-6.09,-14.57,15.8,5374.2,258.5
2015-03-24,Ayaviri,-2.99,14.11,5.56,76.3,29.8,623.9,2.9,1,Puno_Region_Ayaviri,-8.8,-8.61,-17.35,6.31,0.07,-5.81,5.81,5533.5,195.3
2015-03-25,Ayaviri,-1.2,11.92,5.36,89.3,5.0,627.3,3.7,1,Puno_Region_Ayaviri,-6.31,-7.53,-16.12,4.82,1.54,-1.09,1.89,5578.5,185.1
2015-03-26,Ayaviri,-1.42,13.68,6.13,95.0,0.0,628.4,2.6,1,Puno_Region_Ayaviri,-1.05,-10.88,-22.63,4.53,7.01,-4.07,8.11,5526.7,224.7
2015-03-27,Ayaviri,-0.27,16.0,7.86,58.4,0.0,638.9,6.5,1,Puno_Region_Ayaviri,-4.7,-9.08,-14.29,4.77,3.48,-4.69,5.84,5597.3,225.0
2015-03-28,Ayaviri,-1.98,13.59,5.81,80.3,0.0,627.9,1.8,1,Puno_Region_Ayaviri,-3.61,-6.83,-23.51,4.98,1.13,3.23,3.42,5491.6,223.1
2015-03-29,Ayaviri,-3.27,11.7,4.22,83.3,0.4,626.1,6.9,1,Puno_Region_Ayaviri,-8.12,-9.69,-17.06,5.18,2.06,4.91,5.32,5483.8,237.1
2015-03-30,Ayaviri,-2.38,11.56,4.59,57.5,0.0,625.6,1.1,1,Puno_Region_Ayaviri,-5.08,-4.37,-18.72,5.27,10.05,-1.76,10.2,5546.5,289.3
2015-03-31,Ayaviri,-2.42,14.82,6.2,53.1,0.0,638.9,4.0,1,Puno_Region_Ayaviri,-6.66,-9.01,-17.96,3.99,1.81,-0.04,1.81,5534.5,238.0
2015-04-01,Ayaviri,-3.3,10.71,3.71,53.0,0.0,630.7,2.1,1,Puno_Region_Ayaviri,-3.47,-7.74,-25.51,4.67,-3.06,6.73,7.4,5499.8,207.5
2015-04-02,Ayaviri,-5.77,10.32,2.27,43.8,0.0,634.4,4.7,1,Puno_Region_Ayaviri,-8.42,-9.3,-22.05,4.9,-6.12,5.09,7.96,5575.1,177.3
2015-04-03,Ayaviri,-2.82,12.53,4.85,40.3,0.0,629.5,7.9,1,Puno_Region_Ayaviri,-1.64,-15.37,-26.48,4.66,1.64,3.99,4.31,5474.2,242.4
2015-04-04,Ayaviri,-3.87,10.26,3.2,62.5,0.0,629.1,2.5,1,Puno_Region_Ayaviri,-6.05,-13.17,-23.99,5.33,-0.75,0.86,1.15,5469.1,216.2
2015-04-05,Ayaviri,-3.46,8.68,2.61,43.8,0.0,625.2,2.9,1,Puno_Region_Ayaviri,-3.87,-8.95,-14.69,5.4,-5.31,-1.49,5.52,5457.5,236.8
2015-04-06,Ayaviri,-5.3,11.77,3.23,52.3,0.0,634.7,3.5,1,Puno_Region_Ayaviri,-3.87,-12.41,-16.71,4.55,-1.68,8.59,8.76,5525.7,253.8
2015-04-07,Ayaviri,-1.39,10.62,4.62,52.9,0.0,632.5,3.9,1,Puno_Region_Ayaviri,-10.48,-12.37,-17.64,5.64,-4.92,-4.26,6.51,5513.9,265.7
2015-04-08,Ayaviri,-2.07,13.86,5.9,50.8,0.0,628.5,4.9,1,Puno_Region_Ayaviri,-8.49,-5.63,-22.28,4.87,0.85,8.36,8.4,5530.5,254.8
2015-04-09,Ayaviri,-9.15,9.25,0.05,62.1,0.0,640.2,4.5,1,Puno_Region_Ayaviri,-8.51,-9.69,-21.48,4.82,1.66,2.38,2.91,5482.2,193.1
2015-04-10,Ayaviri,-0.86,13.26,6.2,47.0,0.0,640.6,3.2,1,Puno_Region_Ayaviri,-2.67,-12.0,-18.86,5.71,-3.59,-6.39,7.33,5516.8,314.2
2015-04-11,Ayaviri,-3.16,13.15,4.99,62.2,0.0,630.6,2.1,1,Puno_Region_Ayaviri,-3.81,-8.26,-21.17,5.28,7.01,4.44,8.3,5506.3,238.8
2015-04-12,Ayaviri,-2.47,14.08,5.81,41.6,0.0,620.6,7.7,1,Puno_Region_Ayaviri,-3.03,-12.72,-24.33,5.16,2.53,7.2,7.63,5549.6,200.4
2015-04-13,Ayaviri,-2.18,18.9,8.36,49.9,0.0,634.3,2.9,1,Puno_Region_Ayaviri,-9.24,-15.06,-14.44,4.27,-1.05,-3.79,3.93,5467.3,242.9
2015-04-14,Ayaviri,-1.98,16.78,7.4,49.3,0.0,626.1,2.1,1,Puno_Region_Ayaviri,-6.1,-6.39,-23.62,5.33,-5.26,4.22,6.74,5525.8,239.3
2015-04-15,Ayaviri,-6.92,8.48,0.78,45.3,1.9,636.5,14.4,1,Puno_Region_Ayaviri,-8.09,-9.18,-25.98,4.72,3.38,1.54,3.71,5509.1,265.5
2015-04-16,Ayaviri,-0.29,13.2,6.46,51.1,0.0,626.5,1.1,1,Puno_Region_Ayaviri,-8.93,-14.02,-29.42,4.78,3.44,-2.84,4.46,5544.4,230.7
2015-04-17,Ayaviri,-5.95,6.64,0.34,40.8,0.0,628.5,4.7,1,Puno_Region_Ayaviri,-6.08,-6.07,-25.21,5.37,-2.27,-2.6,3.45,5649.0,224.6
2015-04-18,Ayaviri,-5.16,6.55,0.7,62.5,0.0,624.6,2.4,1,Puno_Region_Ayaviri,-3.56,-12.33,-29.34,5.5,-6.13,2.98,6.81,5544.9,219.7
2015-04-19,Ayaviri,-2.51,11.22,4.35,75.5,7.6,625.7,4.1,1,Puno_Region_Ayaviri,-10.32,-9.83,-19.37,5.99,-5.13,8.39,9.83,5546.3,184.3
2015-04-20,Ayaviri,-8.82,11.21,1.19,62.9,0.0,629.8,6.5,1,Puno_Region_Ayaviri,-5.02,-11.46,-26.22,5.62,1.95,1.92,2.74,5453.6,173.5
2015-04-21,Ayaviri,-1.19,13.28,6.05,39.5,0.0,631.3,1.8,1,Puno_Region_Ayaviri,-9.72,-14.77,-22.38,4.72,7.86,-2.91,8.38,5518.0,223.2
2015-04-22,Ayaviri,-6.43,8.45,1.01,42.4,0.0,634.5,3.5,1,Puno_Region_Ayaviri,-8.53,-13.54,-26.36,4.51,-0.81,1.98,2.14,5458.5,267.7
2015-04-23,Ayaviri,-6.28,4.71,-0.78,20.3,0.0,623.8,2.8,1,Puno_Region_Ayaviri,-3.81,-13.22,-23.18,4.3,1.84,3.07,3.58,5460.5,239.6
2015-04-24,Ayaviri,1.0,18.08,9.54,44.9,0.0,625.6,3.6,0,Puno_Region_Ayaviri,-10.91,-10.78,-15.12,4.54,-1.87,-2.93,3.47,5429.5,212.9
2015-04-25,Ayaviri,-9.2,7.51,-0.84,55.8,0.0,632.7,6.2,1,Puno_Region_Ayaviri,-5.34,-17.11,-20.79,4.78,-4.5,-9.03,10.09,5523.5,257.5
2015-04-26,Ayaviri,-9.88,4.12,-2.88,51.2,0.0,628.9,6.1,1,Puno_Region_Ayaviri,-6.58,-7.85,-20.73,5.3,-3.01,2.31,3.79,5514.3,210.2
2015-04-27,Ayaviri,-4.55,11.88,3.67,61.5,0.0,633.2,2.4,1,Puno_Region_Ayaviri,-5.92,-14.25,-14.94,5.69,-6.07,11.94,13.39,5547.7,166.0
2015-04-28,Ayaviri,-8.18,4.59,-1.79,41.2,0.0,624.6,4.5,1,Puno_Region_Ayaviri,-6.9,-18.33,-23.03,4.5,3.19,-1.92,3.72,5469.7,257.2
2015-04-29,Ayaviri,-8.13,3.64,-2.25,50.0,0.0,627.0,1.3,1,Puno_Region_Ayaviri,-7.7,-11.28,-22.12,4.32,-0.41,7.52,7.53,5509.0,243.0
2015-04-30,Ayaviri,-6.36,12.67,3.15,49.8,0.0,629.4,9.3,1,Puno_Region_Ayaviri,-2.24,-13.62,-24.16,4.56,-0.9,-3.29,3.42,5586.7,263.3
2015-05-01,Ayaviri,-5.22,13.02,3.9,54.7,0.0,626.1,10.5,1,Puno_Region_Ayaviri,-11.34,-19.53,-23.83,5.06,-2.7,-4.02,4.84,5553.1,191.4
2015-05-02,Ayaviri,-6.7,8.73,1.02,52.3,0.0,629.9,3.0,1,Puno_Region_Ayaviri,-7.91,-11.03,-20.79,4.16,2.29,-0.61,2.37,5553.0,287.1
2015-05-03,Ayaviri,-4.82,4.67,-0.08,54.9,0.0,638.7,10.8,1,Puno_Region_Ayaviri,-8.94,-19.41,-24.19,4.01,5.21,-3.81,6.46,5464.3,228.5
2015-05-04,Ayaviri,-9.78,8.73,-0.53,36.1,15.1,618.4,7.8,1,Puno_Region_Ayaviri,-8.57,-18.32,-21.83,5.41,-5.46,7.07,8.93,5456.5,231.8
2015-05-05,Ayaviri,-3.02,7.49,2.23,63.0,0.0,631.3,4.7,1,Puno_Region_Ayaviri,-1.79,-19.04,-17.57,4.99,5.1,9.97,11.2,5497.2,273.6
2015-05-06,Ayaviri,-11.09,4.59,-3.25,54.9,0.0,641.0,6.1,1,Puno_Region_Ayaviri,-8.67,-13.99,-21.61,4.33,4.14,-1.4,4.37,5506.6,295.6
2015-05-07,Ayaviri,-6.35,11.33,2.49,50.9,0.0,619.9,8.4,1,Puno_Region_Ayaviri,-9.98,-12.95,-29.83,4.95,2.83,-6.51,7.1,5548.2,246.7
2015-05-08,Ayaviri,-2.38,13.84,5.73,48.1,0.0,629.5,3.1,1,Puno_Region_Ayaviri,-6.87,-12.83,-23.88,5.66,-8.81,-1.56,8.95,5582.6,248.9
2015-05-09,Ayaviri,-8.22,13.17,2.48,39.3,0.0,628.9,1.2,1,Puno_Region_Ayaviri,-6.12,-13.31,-21.6,4.47,-7.35,-4.12,8.43,5554.5,266.7
2015-05-10,Ayaviri,-4.56,3.99,-0.29,45.7,0.0,626.6,5.4,1,Puno_Region_Ayaviri,-6.89,-16.42,-20.45,4.68,-6.01,-6.21,8.64,5470.6,269.1
2015-05-11,Ayaviri,-9.76,4.26,-2.75,63.8,0.0,624.3,1.5,1,Puno_Region_Ayaviri,-13.07,-9.18,-21.63,4.5,2.79,-3.48,4.46,5486.2,242.8
2015-05-12,Ayaviri,-10.63,8.48,-1.08,45.6,0.0,634.9,0.5,1,Puno_Region_Ayaviri,-5.98,-16.19,-16.99,4.79,-1.37,1.9,2.34,5527.4,223.8
2015-05-13,Ayaviri,-11.93,0.42,-5.75,30.5,0.0,633.0,3.6,1,Puno_Region_Ayaviri,-14.39,-12.95,-23.02,3.54,-0.72,-4.49,4.54,5521.3,204.6
2015-05-14,Ayaviri,-8.72,11.61,1.45,54.3,0.0,626.7,3.1,1,Puno_Region_Ayaviri,-4.68,-16.13,-20.5,5.05,2.3,-1.34,2.66,5453.0,204.9
2015-05-15,Ayaviri,-3.45,12.88,4.71,43.7,0.0,639.2,1.7,1,Puno_Region_Ayaviri,-6.51,-14.4,-25.88,4.14,-1.89,4.71,5.08,5557.7,251.7
2015-05-16,Ayaviri,-6.81,7.47,0.33,43.7,0.0,622.7,3.6,1,Puno_Region_Ayaviri,-8.56,-6.66,-21.35,4.08,-7.48,5.9,9.52,5531.3,212.4
