Fecha,Estacion,Temp_Min_C,Temp_Max_C,Temp_Media_C,Humedad_Relativa_%,Precipitacion_mm,Presion_hPa,Viento_m_s,Helada,Ubicacion,Temp_850hPa_C,Temp_700hPa_C,Temp_500hPa_C,Humedad_Especifica_g_kg,Viento_U_850hPa_m_s,Viento_V_850hPa_m_s,Velocidad_Viento_850hPa_m_s,Geopotencial_500hPa_m,Radiacion_OLR_W_m2
2015-01-30,Azangaro,5.41,22.01,13.71,69.7,1.0,624.0,10.4,0,Puno_Region_Azangaro,-3.04,-10.05,-14.14,3.55,5.2,-3.1,6.05,5469.8,234.0
2015-01-31,Azangaro,5.73,21.91,13.82,68.4,0.5,631.1,2.3,0,Puno_Region_Azangaro,1.69,-8.46,-15.71,4.65,-3.3,3.43,4.76,5502.6,175.1
2015-02-01,Azangaro,6.26,16.64,11.45,63.8,0.0,622.5,5.0,0,Puno_Region_Azangaro,-0.87,-3.82,-15.8,5.02,-10.96,-5.72,12.36,5545.6,185.2
2015-02-02,Azangaro,6.01,22.78,14.39,65.2,0.0,629.2,3.0,0,Puno_Region_Azangaro,-0.18,-6.88,-13.07,5.56,3.82,-2.61,4.63,5503.4,258.6
2015-02-03,Azangaro,6.69,26.13,16.41,66.5,0.0,642.7,2.2,0,Puno_Region_Azangaro,1.12,-7.1,-17.67,3.49,4.03,4.96,6.39,5449.6,181.8
2015-02-04,Azangaro,5.62,18.64,12.13,46.9,0.0,634.4,1.1,0,Puno_Region_Azangaro,-2.54,-9.1,-12.07,4.37,0.66,-5.13,5.18,5541.4,229.7
2015-02-05,Azangaro,4.96,21.76,13.36,69.0,5.1,627.4,5.6,0,Puno_Region_Azangaro,-0.48,-5.04,-14.75,4.46,-3.77,0.65,3.83,5379.9,231.5
2015-02-06,Azangaro,3.1,16.01,9.56,80.6,0.0,630.8,5.7,0,Puno_Region_Azangaro,-1.91,-7.06,-11.76,2.98,-10.45,-2.34,10.71,5449.3,207.1
2015-02-07,Azangaro,-3.38,7.8,2.21,68.9,0.0,625.8,5.5,1,Puno_Region_Azangaro,-0.24,-1.79,-22.39,4.13,-14.15,-2.39,14.35,5548.7,227.1
2015-02-08,Azangaro,3.23,20.72,11.98,69.0,0.0,628.6,3.0,0,Puno_Region_Azangaro,2.64,-7.3,-10.17,4.69,0.93,-4.72,4.81,5431.5,249.9
2015-02-09,Azangaro,2.14,18.86,10.5,64.0,0.3,628.9,2.4,0,Puno_Region_Azangaro,-5.36,-5.52,-19.16,5.63,3.27,2.53,4.13,5452.8,252.4
2015-02-10,Azangaro,2.29,14.4,8.34,88.6,0.0,638.0,4.3,0,Puno_Region_Azangaro,-0.53,-0.07,-16.23,4.69,-6.13,0.12,6.13,5570.0,192.5
2015-02-11,Azangaro,-0.39,10.0,4.81,70.0,21.3,625.5,5.2,1,Puno_Region_Azangaro,-1.95,-4.86,-13.17,4.71,2.76,-6.64,7.2,5478.1,156.9
2015-02-12,Azangaro,5.74,17.04,11.39,77.3,10.2,633.9,3.9,0,Puno_Region_Azangaro,-2.42,-6.13,-18.1,4.12,8.16,0.68,8.18,5487.5,172.3
2015-02-13,Azangaro,-0.89,14.6,6.85,56.7,0.0,622.4,7.1,1,Puno_Region_Azangaro,-1.97,-5.47,-13.6,4.49,-3.65,7.7,8.52,5430.4,228.4
2015-02-14,Azangaro,4.72,20.8,12.76,71.3,0.0,636.9,1.8,0,Puno_Region_Azangaro,4.54,-5.58,-13.0,3.96,1.25,1.99,2.35,5484.7,215.0
2015-02-15,Azangaro,2.98,17.96,10.47,63.8,0.0,633.1,2.6,0,Puno_Region_Azangaro,1.74,-10.5,-17.67,4.3,0.5,1.71,1.78,5527.6,249.2
2015-02-16,Azangaro,4.55,20.11,12.33,61.7,0.0,632.2,0.4,0,Puno_Region_Azangaro,-6.48,-9.43,-18.25,4.81,-10.78,-5.97,12.32,5476.2,188.1
2015-02-17,Azangaro,5.55,23.0,14.27,70.4,0.0,629.9,3.7,0,Puno_Region_Azangaro,-5.57,-6.39,-20.3,4.6,10.49,-5.19,11.7,5526.2,237.8
2015-02-18,Azangaro,8.29,25.13,16.71,89.6,0.0,630.3,6.8,0,Puno_Region_Azangaro,-7.0,-9.75,-18.27,3.83,-0.86,-2.71,2.85,5493.5,230.6
2015-02-19,Azangaro,6.59,20.98,13.79,67.3,0.0,622.5,1.6,0,Puno_Region_Azangaro,-5.42,-6.56,-14.19,5.55,1.71,-3.18,3.61,5501.4,208.6
2015-02-20,Azangaro,5.7,20.02,12.86,67.7,0.0,632.6,4.9,0,Puno_Region_Azangaro,-2.54,-8.46,-18.25,5.04,2.16,-13.45,13.62,5475.2,238.3
2015-02-21,Azangaro,6.56,17.63,12.1,65.6,0.0,632.6,2.9,0,Puno_Region_Azangaro,-3.22,-7.12,-10.64,4.46,6.22,-9.39,11.27,5434.8,179.5
2015-02-22,Azangaro,2.96,21.43,12.19,74.8,1.8,630.7,1.1,0,Puno_Region_Azangaro,-2.85,-9.08,-14.45,5.17,1.61,-2.63,3.08,5466.4,273.4
2015-02-23,Azangaro,2.96,17.62,10.29,71.1,0.0,627.9,8.4,0,Puno_Region_Azangaro,-1.21,-8.15,-15.09,4.9,1.52,-5.84,6.03,5566.0,235.7
2015-02-24,Azangaro,1.42,21.39,11.4,61.2,0.0,625.1,4.3,0,Puno_Region_Azangaro,-4.52,-7.97,-15.77,4.43,-6.42,3.74,7.43,5499.4,234.4
2015-02-25,Azangaro,3.26,17.65,10.45,84.5,27.5,638.9,3.1,0,Puno_Region_Azangaro,-2.45,-6.97,-12.89,4.6,-10.02,-0.82,10.05,5453.3,181.7
2015-02-26,Azangaro,5.17,20.09,12.63,72.8,0.0,629.0,2.6,0,Puno_Region_Azangaro,-3.15,-4.24,-17.64,4.6,-6.43,-5.53,8.48,5499.7,235.5
2015-02-27,Azangaro,2.23,14.72,8.48,63.2,13.9,632.1,6.4,0,Puno_Region_Azangaro,-3.27,-9.31,-23.23,5.11,-2.77,-4.57,5.34,5461.5,215.3
2015-02-28,Azangaro,2.16,18.72,10.44,58.3,4.6,636.2,3.3,0,Puno_Region_Azangaro,-4.19,-4.35,-20.9,4.22,3.28,-2.28,4.0,5506.8,232.0
2015-03-01,Azangaro,0.44,19.17,9.81,64.2,1.7,625.9,2.7,0,Puno_Region_Azangaro,-3.47,-8.34,-17.33,5.47,2.63,3.79,4.61,5572.2,249.1
2015-03-02,Azangaro,5.91,22.44,14.17,76.5,0.0,619.8,7.2,0,Puno_Region_Azangaro,-1.91,-0.64,-13.96,5.68,-1.33,-11.46,11.54,5529.6,206.4
2015-03-03,Azangaro,1.85,22.16,12.01,48.6,0.0,627.2,1.9,0,Puno_Region_Azangaro,1.59,-7.48,-18.23,4.76,-2.87,3.09,4.22,5469.2,207.6
2015-03-04,Azangaro,3.08,18.49,10.79,71.9,0.0,631.6,3.8,0,Puno_Region_Azangaro,-1.95,-12.11,-18.15,5.65,-6.27,2.64,6.8,5423.2,245.5
2015-03-05,Azangaro,1.06,13.75,7.41,76.2,10.3,630.7,1.5,0,Puno_Region_Azangaro,0.14,-7.8,-17.94,4.38,-8.12,1.89,8.34,5555.9,248.2
2015-03-06,Azangaro,2.59,17.09,9.84,60.3,0.0,624.4,2.1,0,Puno_Region_Azangaro,-2.95,-7.73,-14.75,4.51,1.96,0.81,2.12,5523.6,163.9
2015-03-07,Azangaro,-3.24,15.57,6.16,83.3,36.9,633.4,5.4,1,Puno_Region_Azangaro,-0.49,-6.92,-22.1,4.64,6.26,-1.7,6.49,5501.1,195.8
2015-03-08,Azangaro,1.51,16.86,9.18,70.6,0.0,634.5,7.9,0,Puno_Region_Azangaro,-5.37,-11.37,-20.52,4.1,4.66,-0.42,4.68,5473.5,190.9
2015-03-09,Azangaro,-0.49,16.54,8.02,54.9,16.6,630.7,1.7,1,Puno_Region_Azangaro,-2.3,-9.97,-15.75,4.75,4.2,4.94,6.48,5477.4,180.7
2015-03-10,Azangaro,4.2,18.62,11.41,70.1,0.0,636.6,3.5,0,Puno_Region_Azangaro,-6.4,-13.29,-11.59,3.69,4.25,7.25,8.41,5555.4,272.5
2015-03-11,Azangaro,2.74,18.19,10.46,73.4,0.0,630.9,4.9,0,Puno_Region_Azangaro,-4.51,-10.05,-21.52,4.89,1.92,0.27,1.94,5572.8,196.0
2015-03-12,Azangaro,-0.03,16.25,8.11,76.1,11.5,629.0,4.2,1,Puno_Region_Azangaro,-6.01,-7.68,-21.8,4.85,-3.7,5.12,6.31,5543.2,225.4
2015-03-13,Azangaro,-1.27,13.18,5.95,78.9,2.5,629.1,4.3,1,Puno_Region_Azangaro,-0.63,-6.53,-25.19,3.8,-1.22,-4.68,4.83,5617.3,157.3
2015-03-14,Azangaro,-1.95,11.57,4.81,64.0,10.5,629.1,2.4,1,Puno_Region_Azangaro,-2.7,-4.96,-7.01,5.66,3.51,-6.47,7.36,5449.8,281.6
2015-03-15,Azangaro,1.68,18.07,9.87,47.4,0.0,619.6,1.7,0,Puno_Region_Azangaro,0.95,-10.39,-14.51,4.64,0.94,5.81,5.89,5484.8,286.2
2015-03-16,Azangaro,-1.59,17.02,7.71,64.3,0.0,623.5,1.6,1,Puno_Region_Azangaro,-3.89,-11.22,-16.33,4.64,1.77,0.2,1.78,5481.6,210.1
2015-03-17,Azangaro,4.26,14.63,9.45,71.1,2.6,632.2,6.0,0,Puno_Region_Azangaro,-1.36,-5.72,-18.4,5.76,-1.77,-2.32,2.92,5490.3,221.3
2015-03-18,Azangaro,-2.75,8.68,2.97,69.9,44.1,624.1,1.8,1,Puno_Region_Azangaro,-1.18,-12.03,-20.23,6.08,1.87,-1.23,2.24,5503.5,252.5
2015-03-19,Azangaro,-1.91,10.65,4.37,81.2,0.0,624.5,3.8,1,Puno_Region_Azangaro,-4.55,-6.03,-28.1,4.8,-2.98,-0.35,3.0,5475.4,228.4
2015-03-20,Azangaro,-2.92,12.41,4.74,76.5,4.2,634.0,5.3,1,Puno_Region_Azangaro,-4.93,-8.87,-22.07,5.18,-5.23,6.07,8.01,5533.0,241.6
2015-03-21,Azangaro,-4.18,14.6,5.21,76.0,0.0,629.8,2.8,1,Puno_Region_Azangaro,-3.52,-12.57,-16.9,6.19,-6.11,-1.81,6.37,5420.7,217.2
2015-03-22,Azangaro,0.31,10.1,5.21,79.4,17.7,624.7,3.8,0,Puno_Region_Azangaro,-1.72,-11.69,-14.06,5.01,0.09,3.17,3.17,5556.7,193.0
2015-03-23,Azangaro,-2.83,7.52,2.35,69.1,0.0,629.6,2.3,1,Puno_Region_Azangaro,-5.23,-8.04,-28.3,4.31,3.7,-6.18,7.2,5486.5,182.3
2015-03-24,Azangaro,1.96,15.45,8.71,69.7,0.0,628.6,10.7,0,Puno_Region_Azangaro,-4.71,-4.33,-21.14,5.08,-0.68,3.67,3.74,5484.9,206.8
2015-03-25,Azangaro,-0.99,19.5,9.26,47.3,3.0,623.9,0.9,1,Puno_Region_Azangaro,-5.44,-10.2,-23.85,4.64,-5.87,-4.06,7.14,5503.6,216.5
2015-03-26,Azangaro,-5.95,12.93,3.49,71.9,0.0,625.7,2.5,1,Puno_Region_Azangaro,-1.2,-10.72,-21.28,4.48,-1.63,1.83,2.45,5496.3,235.6
2015-03-27,Azangaro,-3.51,11.93,4.21,72.3,0.0,645.1,1.2,1,Puno_Region_Azangaro,-9.74,-15.27,-14.6,4.7,6.11,1.31,6.25,5501.4,243.3
2015-03-28,Azangaro,-1.63,9.14,3.76,61.3,0.0,637.1,3.7,1,Puno_Region_Azangaro,-5.88,-7.41,-10.96,4.44,-1.12,-1.41,1.8,5506.9,300.9
2015-03-29,Azangaro,1.46,21.08,11.27,61.5,0.0,620.2,9.3,0,Puno_Region_Azangaro,-8.17,-4.41,-22.88,5.03,3.93,2.31,4.55,5520.6,271.3
2015-03-30,Azangaro,-3.09,10.01,3.46,64.0,0.7,636.7,11.4,1,Puno_Region_Azangaro,-8.09,-11.91,-20.86,4.63,-7.93,4.53,9.14,5518.0,191.9
2015-03-31,Azangaro,-2.74,17.9,7.58,52.0,0.0,631.0,2.2,1,Puno_Region_Azangaro,-9.3,-9.9,-13.83,4.86,4.46,-9.54,10.53,5508.1,249.3
2015-04-01,Azangaro,-5.92,6.8,0.44,48.8,0.0,636.6,10.8,1,Puno_Region_Azangaro,-8.03,-11.71,-21.03,5.55,9.57,1.41,9.67,5443.2,260.9
2015-04-02,Azangaro,0.87,18.69,9.78,48.3,7.1,631.9,3.3,0,Puno_Region_Azangaro,-3.48,-7.87,-22.62,4.37,4.48,-2.55,5.16,5416.0,211.8
2015-04-03,Azangaro,-7.95,5.89,-1.03,58.5,0.0,631.6,3.2,1,Puno_Region_Azangaro,-3.0,-12.33,-18.44,5.38,0.5,-8.21,8.22,5453.7,211.8
2015-04-04,Azangaro,-1.89,9.02,3.56,33.0,0.0,623.8,6.3,1,Puno_Region_Azangaro,-2.18,-6.3,-23.43,5.57,2.44,1.4,2.82,5498.6,238.0
2015-04-05,Azangaro,-2.72,11.3,4.29,61.6,0.0,631.5,6.5,1,Puno_Region_Azangaro,-1.11,-11.57,-21.34,4.68,3.09,4.19,5.2,5456.7,238.4
2015-04-06,Azangaro,-2.02,15.99,6.99,53.6,0.0,631.4,2.2,1,Puno_Region_Azangaro,-12.35,-11.12,-14.79,4.89,-11.0,1.47,11.09,5543.4,253.0
2015-04-07,Azangaro,-1.36,7.61,3.12,42.9,0.0,629.0,2.3,1,Puno_Region_Azangaro,-4.51,-9.44,-18.36,4.95,11.78,3.74,12.36,5485.1,232.9
2015-04-08,Azangaro,-0.43,12.23,5.9,46.3,4.3,633.7,2.4,1,Puno_Region_Azangaro,-3.54,-7.85,-21.0,4.96,8.3,-5.02,9.7,5504.9,182.8
2015-04-09,Azangaro,-3.11,13.92,5.4,49.4,0.0,635.9,2.9,1,Puno_Region_Azangaro,-2.43,-7.13,-22.17,5.23,-0.95,-0.25,0.98,5506.6,237.6
2015-04-10,Azangaro,-7.65,10.19,1.27,35.4,0.0,630.7,2.2,1,Puno_Region_Azangaro,-4.68,-12.88,-22.19,4.36,-1.78,-3.64,4.05,5558.4,186.2
2015-04-11,Azangaro,0.47,14.44,7.45,34.0,0.0,629.2,4.3,0,Puno_Region_Azangaro,-5.56,-9.31,-26.0,5.1,0.88,-0.79,1.18,5533.1,243.0
2015-04-12,Azangaro,-5.15,12.6,3.72,56.2,0.0,633.7,3.1,1,Puno_Region_Azangaro,-11.73,-9.93,-19.91,5.96,-4.14,1.85,4.54,5550.9,234.5
2015-04-13,Azangaro,-1.48,18.6,8.56,41.7,0.0,629.9,9.7,1,Puno_Region_Azangaro,-6.77,-11.73,-23.77,4.45,-8.43,-2.18,8.71,5480.7,184.9
2015-04-14,Azangaro,-4.6,14.04,4.72,46.0,0.0,634.4,3.7,1,Puno_Region_Azangaro,-12.14,-6.24,-16.57,4.93,4.87,-2.96,5.7,5446.5,185.2
2015-04-15,Azangaro,-2.12,14.27,6.07,24.4,0.0,635.2,2.3,1,Puno_Region_Azangaro,-4.7,-19.01,-16.75,4.89,-3.98,3.51,5.31,5420.4,272.4
2015-04-16,Azangaro,-4.24,4.39,0.08,55.9,7.9,626.1,0.2,1,Puno_Region_Azangaro,-4.95,-12.53,-22.4,5.23,-2.56,2.84,3.82,5456.5,237.9
2015-04-17,Azangaro,-5.34,12.14,3.4,34.1,0.0,622.6,4.4,1,Puno_Region_Azangaro,-10.87,-10.16,-18.73,4.73,1.07,0.74,1.3,5501.8,193.1
2015-04-18,Azangaro,-2.21,14.1,5.95,61.1,6.6,627.1,1.5,1,Puno_Region_Azangaro,-6.91,-8.32,-22.02,5.0,-0.27,-1.44,1.47,5457.6,248.5
2015-04-19,Azangaro,-10.81,5.48,-2.67,26.7,0.0,634.9,2.8,1,Puno_Region_Azangaro,-2.19,-9.77,-26.26,5.46,-0.4,-1.46,1.51,5496.4,194.9
2015-04-20,Azangaro,-5.57,12.56,3.49,49.9,0.0,630.1,0.7,1,Puno_Region_Azangaro,-2.83,-16.32,-20.37,5.84,10.35,-1.94,10.53,5429.2,179.8
2015-04-21,Azangaro,-4.79,9.71,2.46,72.1,0.0,637.8,3.4,1,Puno_Region_Azangaro,-4.16,-9.29,-23.94,4.3,-0.41,-0.38,0.56,5420.2,244.1
2015-04-22,Azangaro,-4.07,13.93,4.93,58.5,0.0,628.6,4.3,1,Puno_Region_Azangaro,-3.29,-11.71,-19.85,5.55,5.0,0.65,5.04,5479.7,212.9
2015-04-23,Azangaro,-6.56,9.22,1.33,73.3,0.0,635.8,0.8,1,Puno_Region_Azangaro,-4.16,-12.27,-24.58,4.75,-0.91,-4.89,4.97,5512.8,252.7
2015-04-24,Azangaro,-10.07,4.87,-2.6,36.9,0.0,636.8,1.1,1,Puno_Region_Azangaro,-7.72,-8.32,-22.81,4.41,-0.04,6.44,6.44,5536.4,261.2
2015-04-25,Azangaro,-4.55,7.58,1.51,32.3,0.0,626.6,0.2,1,Puno_Region_Azangaro,-3.84,-13.25,-16.67,5.1,-5.97,-4.21,7.3,5436.3,242.8
2015-04-26,Azangaro,-8.46,2.61,-2.93,41.1,0.0,624.4,4.0,1,Puno_Region_Azangaro,-8.42,-8.35,-27.28,4.16,0.68,3.96,4.02,5500.3,171.8
2015-04-27,Azangaro,-4.06,11.35,3.65,52.0,0.0,625.1,3.7,1,Puno_Region_Azangaro,-5.86,-7.92,-28.6,4.79,7.55,-2.82,8.06,5577.7,259.4
2015-04-28,Azangaro,-4.82,9.78,2.48,49.4,0.0,627.9,3.6,1,Puno_Region_Azangaro,-4.0,-15.32,-19.44,4.86,2.74,2.96,4.04,5462.4,218.7
2015-04-29,Azangaro,-5.94,8.68,1.37,34.1,0.0,636.0,4.6,1,Puno_Region_Azangaro,-9.31,-8.7,-29.93,4.83,1.96,2.58,3.24,5588.6,213.7
2015-04-30,Azangaro,-2.17,13.65,5.74,48.9,0.0,625.0,9.0,1,Puno_Region_Azangaro,-6.94,-13.93,-25.56,5.2,-3.62,-3.59,5.1,5522.8,224.8
2015-05-01,Azangaro,-3.16,15.11,5.98,64.0,0.0,616.7,2.0,1,Puno_Region_Azangaro,-10.57,-6.52,-25.36,4.12,2.05,-3.63,4.17,5480.8,211.6
2015-05-02,Azangaro,-8.81,9.26,0.23,59.3,0.0,628.3,1.4,1,Puno_Region_Azangaro,-8.0,-13.27,-22.66,5.1,-1.12,5.24,5.36,5577.4,191.9
2015-05-03,Azangaro,-10.84,2.15,-4.35,63.9,0.0,630.4,13.0,1,Puno_Region_Azangaro,-4.48,-14.83,-27.75,4.64,-5.89,-4.32,7.3,5469.0,199.0
2015-05-04,Azangaro,-3.0,11.15,4.08,72.2,0.0,625.5,5.7,1,Puno_Region_Azangaro,-9.92,-14.86,-22.9,4.65,-1.47,-5.84,6.02,5541.3,196.7
2015-05-05,Azangaro,-0.85,14.81,6.98,45.6,0.0,628.1,3.3,1,Puno_Region_Azangaro,-9.47,-13.99,-19.62,4.16,2.31,4.69,5.23,5523.4,220.5
2015-05-06,Azangaro,-8.52,7.19,-0.67,55.4,0.0,632.3,6.5,1,Puno_Region_Azangaro,-5.1,-12.04,-22.09,4.98,5.79,-4.44,7.3,5466.5,212.0
2015-05-07,Azangaro,-6.07,8.36,1.15,64.6,0.0,636.1,3.5,1,Puno_Region_Azangaro,-8.14,-11.64,-22.55,4.99,-1.17,3.64,3.83,5519.2,210.6
2015-05-08,Azangaro,-9.31,4.57,-2.37,48.8,0.0,634.1,2.4,1,Puno_Region_Azangaro,-7.82,-6.58,-21.21,4.61,0.64,-1.76,1.87,5475.9,158.3
2015-05-09,Azangaro,-8.69,8.11,-0.29,51.5,0.0,627.7,4.3,1,Puno_Region_Azangaro,-8.85,-12.03,-26.48,5.35,5.29,3.51,6.35,5492.6,188.2
2015-05-10,Azangaro,0.25,20.22,10.24,49.3,0.0,629.0,7.8,0,Puno_Region_Azangaro,-9.04,-15.78,-23.38,4.87,2.63,-1.82,3.19,5503.6,229.8
2015-05-11,Azangaro,-6.15,11.61,2.73,50.9,0.0,628.2,6.3,1,Puno_Region_Azangaro,-8.69,-9.22,-27.76,3.29,1.52,-1.25,1.97,5520.9,251.0
2015-05-12,Azangaro,-7.12,5.95,-0.58,52.6,0.0,639.0,1.2,1,Puno_Region_Azangaro,-5.89,-15.01,-21.15,4.54,5.37,-1.71,5.64,5566.2,178.2
2015-05-13,Azangaro,-7.05,8.56,0.75,65.3,0.0,628.2,2.3,1,Puno_Region_Azangaro,-7.51,-14.79,-31.69,4.49,-1.0,-1.84,2.09,5540.0,200.3
2015-05-14,Azangaro,-10.63,4.41,-3.11,60.1,0.0,627.6,10.1,1,Puno_Region_Azangaro,-7.39,-11.84,-22.76,4.66,-0.96,-8.93,8.98,5431.7,200.6
2015-05-15,Azangaro,-6.67,9.42,1.38,50.1,0.0,633.0,7.5,1,Puno_Region_Azangaro,-1.71,-16.07,-21.55,4.2,-4.46,0.82,4.53,5506.7,202.5
2015-05-16,Azangaro,-3.04,8.62,2.79,30.8,0.0,634.6,1.8,1,Puno_Region_Azangaro,-8.88,-11.98,-24.94,4.56,-2.33,-0.48,2.38,5487.5,191.2
2015-05-17,Azangaro,-4.09,11.02,3.46,59.6,0.0,633.5,11.3,1,Puno_Region_Azangaro,-11.48,-17.9,-19.64,4.0,1.94,3.75,4.22,5505.2,250.8
2015-05-18,Azangaro,-9.13,7.71,-0.71,55.6,0.0,631.2,2.2,1,Puno_Region_Azangaro,-17.32,-17.01,-22.03,3.33,-4.17,-7.52,8.6,5510.8,257.1
2015-05-19,Azangaro,-10.18,9.27,-0.46,43.2,0.0,637.0,1.0,1,Puno_Region_Azangaro,-6.96,-16.82,-27.47,3.93,5.77,-3.12,6.56,5541.8,253.0
