Fecha,Estacion,Temp_Min_C,Temp_Max_C,Temp_Media_C,Humedad_Relativa_%,Precipitacion_mm,Presion_hPa,Viento_m_s,Helada,Ubicacion,Temp_850hPa_C,Temp_700hPa_C,Temp_500hPa_C,Humedad_Especifica_g_kg,Viento_U_850hPa_m_s,Viento_V_850hPa_m_s,Velocidad_Viento_850hPa_m_s,Geopotencial_500hPa_m,Radiacion_OLR_W_m2
2015-02-01,Puno_Ciudad,9.41,26.22,17.82,52.6,10.5,632.2,3.6,0,Puno_Region_Puno_Ciudad,1.61,-1.57,-15.18,3.88,3.29,3.78,5.01,5460.1,228.2
2015-02-02,Puno_Ciudad,4.67,17.12,10.9,70.2,0.0,634.4,1.6,0,Puno_Region_Puno_Ciudad,-1.27,-1.94,-14.52,4.64,1.72,-8.21,8.39,5530.7,243.4
2015-02-03,Puno_Ciudad,1.99,24.44,13.21,82.1,0.0,624.6,5.1,0,Puno_Region_Puno_Ciudad,1.46,-5.53,-17.44,4.1,2.1,5.35,5.75,5537.6,257.2
2015-02-04,Puno_Ciudad,6.61,22.4,14.51,64.0,0.0,629.3,13.8,0,Puno_Region_Puno_Ciudad,-1.98,-10.07,-19.77,3.8,-5.92,7.62,9.65,5548.4,250.4
2015-02-05,Puno_Ciudad,1.42,20.25,10.83,74.1,0.0,631.5,5.3,0,Puno_Region_Puno_Ciudad,2.19,-5.53,-10.01,4.28,0.2,-1.19,1.21,5483.1,193.4
2015-02-06,Puno_Ciudad,4.91,19.46,12.18,78.5,0.0,626.0,2.1,0,Puno_Region_Puno_Ciudad,-10.59,-6.07,-9.98,4.39,-2.56,7.11,7.55,5487.4,219.8
2015-02-07,Puno_Ciudad,-0.59,16.01,7.71,60.9,0.0,625.6,3.9,1,Puno_Region_Puno_Ciudad,-0.45,-0.97,-18.83,4.28,-0.85,2.74,2.86,5455.2,206.9
2015-02-08,Puno_Ciudad,0.9,18.42,9.66,65.5,0.0,629.3,1.3,0,Puno_Region_Puno_Ciudad,-3.53,-2.51,-11.63,4.1,2.87,-2.1,3.56,5486.4,180.4
2015-02-09,Puno_Ciudad,4.63,23.28,13.95,59.8,0.0,634.0,1.2,0,Puno_Region_Puno_Ciudad,-6.68,-4.89,-25.97,4.66,-0.78,-0.38,0.87,5454.7,257.1
2015-02-10,Puno_Ciudad,5.89,24.06,14.98,61.8,0.9,633.2,9.8,0,Puno_Region_Puno_Ciudad,-5.45,-4.86,-19.8,4.44,2.3,8.99,9.28,5575.0,201.6
2015-02-11,Puno_Ciudad,4.38,22.0,13.19,57.1,4.9,625.7,3.9,0,Puno_Region_Puno_Ciudad,-2.98,-9.79,-18.61,4.35,2.66,-0.0,2.66,5467.2,183.4
2015-02-12,Puno_Ciudad,3.57,17.63,10.6,61.0,12.4,633.3,6.5,0,Puno_Region_Puno_Ciudad,1.62,-1.09,-20.49,4.34,-4.52,0.49,4.55,5565.2,241.7
2015-02-13,Puno_Ciudad,3.01,16.3,9.65,84.2,0.2,625.8,2.6,0,Puno_Region_Puno_Ciudad,-1.11,-10.38,-14.16,4.45,1.76,0.95,2.0,5505.9,236.8
2015-02-14,Puno_Ciudad,-0.03,15.97,7.97,60.8,0.0,621.9,1.2,1,Puno_Region_Puno_Ciudad,-6.11,-4.73,-15.78,5.17,-8.55,-5.05,9.94,5477.2,196.8
2015-02-15,Puno_Ciudad,1.77,19.57,10.67,71.3,0.6,628.2,1.0,0,Puno_Region_Puno_Ciudad,-0.16,-8.57,-14.56,3.98,-7.63,0.65,7.66,5362.0,197.4
2015-02-16,Puno_Ciudad,2.32,16.65,9.49,65.0,10.5,635.6,1.5,0,Puno_Region_Puno_Ciudad,2.43,-3.73,-18.83,4.35,-3.43,-3.23,4.71,5500.0,211.8
2015-02-17,Puno_Ciudad,6.01,24.21,15.11,81.8,5.6,633.3,4.3,0,Puno_Region_Puno_Ciudad,-3.33,1.97,-13.36,4.72,-3.38,1.77,3.81,5448.1,258.8
2015-02-18,Puno_Ciudad,4.13,23.48,13.81,83.1,0.0,630.0,0.8,0,Puno_Region_Puno_Ciudad,-3.96,-8.48,-12.1,4.66,0.3,-0.06,0.31,5561.8,192.7
2015-02-19,Puno_Ciudad,-1.24,11.01,4.88,78.6,0.0,627.9,3.3,1,Puno_Region_Puno_Ciudad,-7.77,-5.73,-12.3,4.15,4.14,-8.49,9.44,5549.0,248.7
2015-02-20,Puno_Ciudad,3.87,16.36,10.11,73.1,10.5,628.1,4.7,0,Puno_Region_Puno_Ciudad,1.35,-5.67,-14.69,5.08,-4.83,2.37,5.38,5439.0,267.8
2015-02-21,Puno_Ciudad,1.99,16.57,9.28,67.7,0.0,630.5,1.1,0,Puno_Region_Puno_Ciudad,-8.97,-3.0,-16.72,5.14,0.14,0.39,0.41,5494.1,214.8
2015-02-22,Puno_Ciudad,1.15,17.07,9.11,58.1,2.5,624.7,13.8,0,Puno_Region_Puno_Ciudad,-2.56,-5.39,-9.96,4.72,7.37,-6.07,9.55,5499.7,226.5
2015-02-23,Puno_Ciudad,4.26,17.69,10.97,89.4,0.0,628.3,6.0,0,Puno_Region_Puno_Ciudad,-1.0,-8.56,-21.45,5.19,0.01,-5.78,5.78,5450.8,232.9
2015-02-24,Puno_Ciudad,5.2,24.25,14.72,62.4,0.0,628.9,2.9,0,Puno_Region_Puno_Ciudad,-0.65,-10.58,-13.83,4.55,1.75,0.85,1.95,5553.0,180.4
2015-02-25,Puno_Ciudad,4.83,21.11,12.97,76.6,3.6,623.2,1.7,0,Puno_Region_Puno_Ciudad,1.91,-10.34,-17.02,4.66,-2.58,6.38,6.88,5515.8,244.8
2015-02-26,Puno_Ciudad,0.29,15.41,7.85,80.6,0.0,625.8,4.0,0,Puno_Region_Puno_Ciudad,-1.56,-3.32,-23.65,4.24,-0.66,-3.59,3.65,5469.7,223.5
2015-02-27,Puno_Ciudad,1.5,12.19,6.85,64.4,0.0,632.1,3.9,0,Puno_Region_Puno_Ciudad,-7.06,-11.8,-15.08,4.5,-4.95,2.57,5.58,5508.4,225.8
2015-02-28,Puno_Ciudad,2.99,14.04,8.51,80.4,0.0,630.0,3.4,0,Puno_Region_Puno_Ciudad,-5.68,-7.24,-14.97,4.14,1.75,0.65,1.87,5479.3,205.0
2015-03-01,Puno_Ciudad,4.48,20.32,12.4,77.6,0.0,628.5,4.1,0,Puno_Region_Puno_Ciudad,-7.85,-9.31,-15.83,4.73,0.03,3.34,3.34,5560.9,257.2
2015-03-02,Puno_Ciudad,0.72,9.32,5.02,87.3,1.4,625.4,1.4,0,Puno_Region_Puno_Ciudad,-4.19,-6.11,-17.56,5.62,-13.11,-3.37,13.54,5573.9,197.1
2015-03-03,Puno_Ciudad,1.34,19.37,10.35,65.3,12.2,637.9,5.3,0,Puno_Region_Puno_Ciudad,-2.61,-6.38,-20.27,4.8,3.03,1.33,3.31,5453.3,257.9
2015-03-04,Puno_Ciudad,-1.09,13.44,6.17,57.1,9.8,625.8,0.9,1,Puno_Region_Puno_Ciudad,-0.5,-13.5,-12.7,4.86,-4.22,-4.67,6.3,5503.4,184.4
2015-03-05,Puno_Ciudad,-1.44,23.29,10.93,64.9,1.6,631.3,0.4,1,Puno_Region_Puno_Ciudad,-3.93,-3.6,-23.2,4.61,5.73,6.53,8.68,5507.6,237.6
2015-03-06,Puno_Ciudad,3.46,25.39,14.42,72.1,1.0,627.6,4.9,0,Puno_Region_Puno_Ciudad,-2.94,-4.63,-16.5,5.44,0.29,-1.22,1.26,5480.9,210.1
2015-03-07,Puno_Ciudad,4.7,19.15,11.92,70.6,0.0,630.2,4.2,0,Puno_Region_Puno_Ciudad,-2.29,-8.66,-14.65,5.94,-0.63,-1.07,1.25,5469.0,229.2
2015-03-08,Puno_Ciudad,1.0,15.68,8.34,66.1,12.0,632.3,3.2,0,Puno_Region_Puno_Ciudad,-4.78,-3.12,-13.65,4.64,-0.14,-4.96,4.96,5520.1,286.7
2015-03-09,Puno_Ciudad,3.56,21.55,12.56,50.9,0.0,623.1,1.9,0,Puno_Region_Puno_Ciudad,-0.56,-6.18,-14.57,4.59,-0.69,-7.26,7.29,5594.7,265.1
2015-03-10,Puno_Ciudad,1.83,21.94,11.88,74.7,0.0,630.0,2.2,0,Puno_Region_Puno_Ciudad,-4.67,-9.7,-23.01,4.75,0.76,-3.85,3.92,5447.1,196.7
2015-03-11,Puno_Ciudad,-0.82,9.27,4.23,89.7,0.0,636.0,1.3,1,Puno_Region_Puno_Ciudad,-2.58,-5.33,-18.23,5.05,-4.76,8.42,9.67,5501.8,215.1
2015-03-12,Puno_Ciudad,1.57,11.21,6.39,74.6,0.0,638.8,3.9,0,Puno_Region_Puno_Ciudad,0.19,-4.56,-14.41,4.98,3.38,-10.34,10.88,5536.5,216.7
2015-03-13,Puno_Ciudad,4.38,17.52,10.95,76.1,0.0,629.3,0.3,0,Puno_Region_Puno_Ciudad,-0.34,-8.78,-14.78,5.15,-6.17,9.52,11.35,5506.0,266.3
2015-03-14,Puno_Ciudad,0.32,17.07,8.69,75.7,0.0,630.2,0.5,0,Puno_Region_Puno_Ciudad,-8.77,-10.89,-15.13,4.6,6.96,-4.86,8.49,5487.0,133.3
2015-03-15,Puno_Ciudad,4.19,20.68,12.43,74.0,0.0,641.1,1.4,0,Puno_Region_Puno_Ciudad,0.73,-11.32,-18.3,5.01,10.63,8.08,13.35,5535.5,179.3
2015-03-16,Puno_Ciudad,-6.41,11.8,2.7,79.3,0.0,635.7,3.5,1,Puno_Region_Puno_Ciudad,-4.52,-13.58,-16.05,4.68,7.45,-4.37,8.64,5516.5,213.2
2015-03-17,Puno_Ciudad,2.06,13.47,7.76,74.0,0.0,626.9,3.0,0,Puno_Region_Puno_Ciudad,-12.85,-9.17,-22.0,5.13,2.86,8.76,9.22,5508.4,270.7
2015-03-18,Puno_Ciudad,0.09,8.15,4.12,66.9,4.7,626.9,7.8,0,Puno_Region_Puno_Ciudad,-3.49,-10.14,-18.89,4.56,15.36,-4.82,16.1,5467.5,172.7
2015-03-19,Puno_Ciudad,-1.01,16.57,7.78,62.0,0.0,634.8,2.6,1,Puno_Region_Puno_Ciudad,-2.09,-7.82,-22.3,5.36,5.56,-4.89,7.41,5532.8,266.1
2015-03-20,Puno_Ciudad,-0.16,12.35,6.09,67.5,0.0,624.9,5.6,1,Puno_Region_Puno_Ciudad,-2.25,-5.71,-22.03,4.74,1.1,-2.73,2.94,5555.4,214.3
2015-03-21,Puno_Ciudad,-5.5,3.45,-1.02,73.1,11.3,635.4,3.4,1,Puno_Region_Puno_Ciudad,-8.11,-11.73,-22.51,5.09,4.31,-6.08,7.45,5423.3,219.0
2015-03-22,Puno_Ciudad,-1.21,14.22,6.5,66.8,3.7,631.7,0.4,1,Puno_Region_Puno_Ciudad,5.25,-14.82,-20.74,4.08,3.04,1.56,3.42,5566.9,255.8
2015-03-23,Puno_Ciudad,0.09,17.47,8.78,73.1,0.0,632.6,1.2,0,Puno_Region_Puno_Ciudad,-3.76,-7.92,-15.27,5.31,6.52,-5.18,8.33,5490.1,206.8
2015-03-24,Puno_Ciudad,2.76,17.39,10.08,74.4,0.0,628.7,1.3,0,Puno_Region_Puno_Ciudad,-2.65,-14.75,-22.55,3.91,-4.18,2.16,4.7,5496.9,217.4
2015-03-25,Puno_Ciudad,-2.37,11.26,4.45,78.3,4.4,626.9,1.6,1,Puno_Region_Puno_Ciudad,-1.88,-13.86,-23.73,4.62,-0.75,-12.19,12.22,5497.3,211.9
2015-03-26,Puno_Ciudad,-3.23,11.29,4.03,82.8,0.0,637.3,2.4,1,Puno_Region_Puno_Ciudad,-10.31,-11.84,-20.64,4.71,6.08,4.42,7.52,5449.2,206.0
2015-03-27,Puno_Ciudad,-2.6,11.29,4.34,70.8,0.0,628.8,6.6,1,Puno_Region_Puno_Ciudad,-1.03,-6.42,-19.45,5.38,-5.82,-2.79,6.45,5453.0,194.3
2015-03-28,Puno_Ciudad,0.8,11.76,6.28,56.9,0.0,627.9,2.7,0,Puno_Region_Puno_Ciudad,-9.47,-6.57,-12.74,3.93,1.35,-3.26,3.53,5464.3,200.7
2015-03-29,Puno_Ciudad,-0.8,12.06,5.63,66.5,0.0,629.6,1.8,1,Puno_Region_Puno_Ciudad,-4.09,-8.19,-15.17,4.7,-7.16,-5.73,9.17,5410.0,230.2
2015-03-30,Puno_Ciudad,-3.08,13.48,5.2,70.4,0.0,631.0,5.9,1,Puno_Region_Puno_Ciudad,-10.5,-9.38,-17.83,5.58,3.66,1.68,4.02,5489.3,259.8
2015-03-31,Puno_Ciudad,-0.61,15.35,7.37,31.6,0.0,624.8,5.8,1,Puno_Region_Puno_Ciudad,-3.81,-12.46,-19.83,4.85,-2.18,1.87,2.87,5478.5,220.9
2015-04-01,Puno_Ciudad,-1.79,13.71,5.96,63.9,0.0,627.2,0.2,1,Puno_Region_Puno_Ciudad,-4.8,-7.33,-24.66,4.69,9.16,0.68,9.19,5481.3,268.8
2015-04-02,Puno_Ciudad,0.25,12.26,6.26,51.4,0.0,626.9,3.0,0,Puno_Region_Puno_Ciudad,-0.93,-13.12,-23.91,4.8,-2.31,-0.55,2.37,5558.0,189.4
2015-04-03,Puno_Ciudad,-4.06,10.39,3.16,53.8,0.0,634.2,7.2,1,Puno_Region_Puno_Ciudad,-1.77,-13.68,-24.04,4.79,3.05,-1.63,3.46,5546.1,186.2
2015-04-04,Puno_Ciudad,-3.27,5.2,0.97,63.7,0.0,625.6,2.6,1,Puno_Region_Puno_Ciudad,-5.05,-9.5,-20.42,4.88,-3.94,0.97,4.06,5524.1,215.5
2015-04-05,Puno_Ciudad,-3.57,11.97,4.2,43.7,0.0,621.2,1.2,1,Puno_Region_Puno_Ciudad,-7.3,-8.34,-26.0,5.29,-1.07,0.2,1.09,5456.6,235.5
2015-04-06,Puno_Ciudad,-6.38,12.91,3.26,55.7,0.0,620.2,5.6,1,Puno_Region_Puno_Ciudad,-6.11,-13.15,-20.14,4.32,-2.46,-6.43,6.89,5508.3,244.5
2015-04-07,Puno_Ciudad,-2.12,8.46,3.17,48.9,0.0,622.6,1.1,1,Puno_Region_Puno_Ciudad,-3.09,-12.24,-16.72,5.24,-3.37,-6.61,7.42,5486.2,253.1
2015-04-08,Puno_Ciudad,-2.34,10.9,4.28,48.2,0.0,636.8,3.4,1,Puno_Region_Puno_Ciudad,-6.33,-10.43,-27.42,6.11,4.57,-10.22,11.2,5469.5,243.4
2015-04-09,Puno_Ciudad,-3.12,12.87,4.87,42.3,5.5,630.1,2.6,1,Puno_Region_Puno_Ciudad,-7.48,-14.64,-30.88,4.79,-7.87,-1.46,8.0,5578.1,223.5
2015-04-10,Puno_Ciudad,-3.85,14.9,5.52,66.7,0.0,632.5,0.6,1,Puno_Region_Puno_Ciudad,-3.75,-12.51,-19.66,3.87,-7.17,-3.16,7.84,5476.2,254.2
2015-04-11,Puno_Ciudad,-6.94,6.71,-0.12,46.2,0.0,632.7,6.4,1,Puno_Region_Puno_Ciudad,-7.98,-12.6,-21.03,5.13,1.45,6.62,6.78,5517.3,274.8
2015-04-12,Puno_Ciudad,-4.59,8.33,1.87,57.0,0.0,630.3,4.1,1,Puno_Region_Puno_Ciudad,0.06,-9.98,-20.53,5.06,-5.74,0.48,5.76,5444.5,237.5
2015-04-13,Puno_Ciudad,-4.53,4.56,0.02,31.2,0.0,629.6,8.0,1,Puno_Region_Puno_Ciudad,-7.99,-8.12,-25.14,4.05,-4.88,-7.09,8.61,5544.6,191.2
2015-04-14,Puno_Ciudad,-5.81,9.5,1.84,61.8,0.0,635.2,3.0,1,Puno_Region_Puno_Ciudad,-9.91,-8.33,-21.26,5.09,-0.13,-2.64,2.65,5559.2,223.6
2015-04-15,Puno_Ciudad,-4.35,16.78,6.22,60.5,0.0,630.7,1.3,1,Puno_Region_Puno_Ciudad,-8.52,-12.73,-24.6,4.23,-2.31,-1.98,3.04,5522.2,175.5
2015-04-16,Puno_Ciudad,-3.07,12.77,4.85,51.0,0.0,637.0,0.7,1,Puno_Region_Puno_Ciudad,-12.21,-9.44,-25.78,5.43,-5.22,6.74,8.53,5600.0,192.0
2015-04-17,Puno_Ciudad,0.51,15.44,7.97,47.7,13.8,633.1,5.9,0,Puno_Region_Puno_Ciudad,-7.29,-7.78,-21.15,4.79,-3.85,-7.11,8.08,5486.2,222.8
2015-04-18,Puno_Ciudad,-3.9,12.06,4.08,54.0,0.0,626.9,1.2,1,Puno_Region_Puno_Ciudad,-4.72,-11.25,-27.89,4.36,3.12,3.77,4.9,5492.4,191.2
2015-04-19,Puno_Ciudad,-3.83,11.14,3.66,72.9,0.0,627.5,13.7,1,Puno_Region_Puno_Ciudad,-1.39,-9.08,-23.6,4.42,2.88,-1.57,3.28,5554.2,190.4
2015-04-20,Puno_Ciudad,-4.79,7.77,1.49,32.4,0.0,626.4,10.1,1,Puno_Region_Puno_Ciudad,-4.42,-11.08,-17.97,4.57,-3.06,-0.52,3.11,5488.8,175.1
2015-04-21,Puno_Ciudad,-9.53,7.94,-0.79,57.8,0.0,636.1,3.2,1,Puno_Region_Puno_Ciudad,-9.89,-14.93,-16.74,5.01,-3.08,3.42,4.6,5516.7,240.0
2015-04-22,Puno_Ciudad,-4.93,10.75,2.91,40.9,0.0,628.0,2.4,1,Puno_Region_Puno_Ciudad,-9.94,-11.56,-26.86,4.51,2.71,0.09,2.72,5416.6,181.8
2015-04-23,Puno_Ciudad,-4.84,10.21,2.69,49.8,0.0,626.0,1.6,1,Puno_Region_Puno_Ciudad,-6.98,-11.63,-22.94,4.91,-0.14,1.85,1.85,5467.4,227.2
2015-04-24,Puno_Ciudad,1.04,13.11,7.08,47.5,0.0,631.6,1.8,0,Puno_Region_Puno_Ciudad,-6.84,-10.35,-27.15,5.75,0.58,-0.41,0.71,5521.4,191.8
2015-04-25,Puno_Ciudad,-5.72,13.19,3.73,45.7,0.0,629.5,12.1,1,Puno_Region_Puno_Ciudad,-8.1,-9.88,-20.53,4.43,6.58,4.77,8.13,5482.2,250.0
2015-04-26,Puno_Ciudad,-4.61,12.38,3.88,49.9,0.0,631.5,2.1,1,Puno_Region_Puno_Ciudad,-1.09,-16.14,-23.94,4.69,6.43,1.32,6.57,5503.2,253.9
2015-04-27,Puno_Ciudad,-5.58,7.76,1.09,38.7,0.0,639.4,4.3,1,Puno_Region_Puno_Ciudad,-8.17,-9.97,-20.15,4.2,-5.29,1.54,5.51,5509.0,206.5
2015-04-28,Puno_Ciudad,-8.54,9.47,0.46,60.3,0.0,634.6,4.6,1,Puno_Region_Puno_Ciudad,-8.51,-17.33,-21.7,4.51,-1.94,-2.69,3.31,5479.1,246.9
2015-04-29,Puno_Ciudad,-2.88,10.63,3.87,32.1,0.0,630.1,6.2,1,Puno_Region_Puno_Ciudad,-6.95,-16.59,-13.61,5.47,-13.04,-3.23,13.43,5493.2,243.6
2015-04-30,Puno_Ciudad,-3.98,8.67,2.35,55.4,0.0,623.0,4.1,1,Puno_Region_Puno_Ciudad,-8.59,-10.97,-28.27,4.54,1.42,-6.1,6.26,5503.2,270.9
2015-05-01,Puno_Ciudad,-4.0,8.72,2.36,46.7,0.0,627.5,3.0,1,Puno_Region_Puno_Ciudad,-6.66,-13.09,-13.25,5.36,4.08,-2.24,4.66,5513.3,264.7
2015-05-02,Puno_Ciudad,-8.37,1.31,-3.53,38.3,0.0,633.6,1.5,1,Puno_Region_Puno_Ciudad,-6.62,-13.6,-18.75,4.16,6.54,1.51,6.71,5422.2,225.2
2015-05-03,Puno_Ciudad,-2.71,13.7,5.5,52.0,0.0,624.1,4.5,1,Puno_Region_Puno_Ciudad,-4.84,-11.87,-22.05,5.17,-0.47,-2.28,2.33,5585.4,143.5
2015-05-04,Puno_Ciudad,-9.84,-0.33,-5.08,34.4,0.0,640.7,3.8,1,Puno_Region_Puno_Ciudad,-9.32,-10.61,-30.19,5.53,-1.47,-0.93,1.74,5563.0,232.4
2015-05-05,Puno_Ciudad,-4.98,6.33,0.68,50.4,0.0,630.1,2.1,1,Puno_Region_Puno_Ciudad,-3.02,-7.53,-20.39,5.19,-7.07,5.61,9.02,5534.9,253.3
2015-05-06,Puno_Ciudad,-1.09,7.69,3.3,35.8,0.0,630.2,4.2,1,Puno_Region_Puno_Ciudad,-8.01,-7.21,-27.73,3.65,4.29,1.17,4.44,5492.6,255.0
2015-05-07,Puno_Ciudad,-9.15,5.59,-1.78,54.6,0.0,626.7,2.8,1,Puno_Region_Puno_Ciudad,-8.3,-18.36,-23.95,4.41,-3.94,6.06,7.22,5521.8,177.7
2015-05-08,Puno_Ciudad,-8.2,6.35,-0.93,40.8,0.0,632.5,3.8,1,Puno_Region_Puno_Ciudad,-11.26,-12.21,-20.34,5.03,-7.94,1.16,8.02,5688.4,232.6
