Fecha,Estacion,Temp_Min_C,Temp_Max_C,Temp_Media_C,Humedad_Relativa_%,Precipitacion_mm,Presion_hPa,Viento_m_s,Helada,Ubicacion,Temp_850hPa_C,Temp_700hPa_C,Temp_500hPa_C,Humedad_Especifica_g_kg,Viento_U_850hPa_m_s,Viento_V_850hPa_m_s,Velocidad_Viento_850hPa_m_s,Geopotencial_500hPa_m,Radiacion_OLR_W_m2
2015-01-11,Juliaca,4.98,19.1,12.04,69.0,0.0,635.0,4.6,0,Puno_Region_Juliaca,-2.12,-4.93,-20.01,2.71,4.12,-1.99,4.58,5454.7,220.6
2015-01-12,Juliaca,6.95,21.65,14.3,80.8,0.0,621.5,5.5,0,Puno_Region_Juliaca,0.4,-2.98,-11.68,2.33,-0.39,-2.73,2.75,5483.7,225.5
2015-01-13,Juliaca,1.61,11.83,6.72,75.6,0.0,628.5,2.7,0,Puno_Region_Juliaca,-5.66,-3.7,-15.3,3.76,7.22,7.08,10.11,5470.7,219.4
2015-01-14,Juliaca,3.6,21.37,12.49,64.5,12.4,630.1,1.1,0,Puno_Region_Juliaca,2.24,-5.41,-12.44,4.29,1.8,-1.24,2.19,5564.0,219.7
2015-01-15,Juliaca,6.95,18.29,12.62,65.6,2.0,637.6,1.9,0,Puno_Region_Juliaca,-1.42,-4.63,-15.38,3.47,-0.38,-0.35,0.51,5526.8,250.0
2015-01-16,Juliaca,5.37,19.0,12.18,55.9,8.3,625.3,4.6,0,Puno_Region_Juliaca,-0.93,-4.19,-14.6,3.32,-1.27,-13.78,13.84,5483.7,214.3
2015-01-17,Juliaca,10.48,27.74,19.11,83.2,8.3,626.7,2.8,0,Puno_Region_Juliaca,-2.18,-8.87,-17.85,3.06,0.31,-5.04,5.05,5563.9,285.7
2015-01-18,Juliaca,4.05,18.03,11.04,70.6,9.3,624.2,4.4,0,Puno_Region_Juliaca,0.52,-2.34,-17.41,3.11,-0.45,-1.77,1.82,5517.1,232.1
2015-01-19,Juliaca,2.94,13.48,8.21,67.8,0.9,630.5,7.0,0,Puno_Region_Juliaca,0.93,-3.81,-17.59,3.03,2.19,-6.02,6.4,5487.0,205.1
2015-01-20,Juliaca,3.28,20.85,12.07,66.0,2.4,631.1,2.9,0,Puno_Region_Juliaca,-3.66,-8.41,-14.82,4.03,7.16,-0.63,7.19,5485.9,190.1
2015-01-21,Juliaca,5.49,22.37,13.93,73.5,0.0,621.2,4.1,0,Puno_Region_Juliaca,1.04,-5.73,-17.29,3.53,0.02,6.97,6.97,5538.7,245.8
2015-01-22,Juliaca,5.01,25.97,15.49,54.4,1.5,630.0,5.9,0,Puno_Region_Juliaca,-0.67,-3.94,-7.68,2.97,-0.03,1.9,1.9,5568.1,219.1
2015-01-23,Juliaca,10.93,22.34,16.63,49.6,46.8,619.6,10.3,0,Puno_Region_Juliaca,-1.24,-4.22,-12.92,3.8,-4.28,-3.05,5.25,5424.4,232.7
2015-01-24,Juliaca,4.3,21.38,12.84,55.3,0.0,626.7,7.0,0,Puno_Region_Juliaca,0.92,-5.79,-9.49,3.63,-0.49,-7.8,7.82,5513.7,195.7
2015-01-25,Juliaca,5.38,16.8,11.09,71.8,0.0,631.8,1.8,0,Puno_Region_Juliaca,0.68,-9.06,-16.48,4.84,12.07,13.44,18.06,5470.1,200.5
2015-01-26,Juliaca,7.39,20.45,13.92,89.4,0.0,624.2,4.0,0,Puno_Region_Juliaca,0.63,-0.36,-22.68,3.03,-2.17,4.43,4.93,5409.5,219.0
2015-01-27,Juliaca,4.85,14.41,9.63,88.2,0.7,627.8,3.1,0,Puno_Region_Juliaca,-0.7,-6.87,-11.65,3.15,-4.89,0.77,4.95,5447.7,211.3
2015-01-28,Juliaca,6.45,26.6,16.52,86.8,0.0,634.6,4.0,0,Puno_Region_Juliaca,3.26,-3.49,-21.85,3.52,-5.8,8.38,10.19,5538.2,262.4
2015-01-29,Juliaca,5.98,17.79,11.88,75.0,2.7,629.9,2.0,0,Puno_Region_Juliaca,-1.17,-4.97,-14.47,3.48,-3.08,0.23,3.09,5482.2,192.9
2015-01-30,Juliaca,7.02,26.46,16.74,79.6,14.0,633.4,4.5,0,Puno_Region_Juliaca,-4.95,-2.97,-14.44,4.73,-1.63,1.82,2.44,5465.4,245.9
2015-01-31,Juliaca,1.33,16.6,8.97,83.8,0.0,627.9,2.8,0,Puno_Region_Juliaca,-2.96,0.81,-12.22,3.44,3.47,-3.11,4.66,5555.2,196.7
2015-02-01,Juliaca,6.8,20.16,13.48,66.4,0.0,632.8,1.5,0,Puno_Region_Juliaca,0.8,-6.33,-12.52,4.71,3.45,0.59,3.5,5376.9,257.8
2015-02-02,Juliaca,4.36,22.0,13.18,69.7,1.8,635.7,3.7,0,Puno_Region_Juliaca,2.03,-7.87,-10.0,4.2,1.04,4.35,4.47,5506.7,227.2
2015-02-03,Juliaca,5.1,21.56,13.33,79.6,0.0,637.0,6.1,0,Puno_Region_Juliaca,-2.77,-4.47,-9.22,4.8,11.42,4.23,12.18,5607.3,226.4
2015-02-04,Juliaca,3.59,20.95,12.27,62.5,0.0,634.5,2.2,0,Puno_Region_Juliaca,0.94,-4.87,-16.3,4.79,-2.64,-3.83,4.66,5577.4,234.2
2015-02-05,Juliaca,8.62,20.88,14.75,75.5,0.0,630.4,6.0,0,Puno_Region_Juliaca,2.51,-11.63,-15.08,3.8,-1.45,-0.56,1.55,5592.0,190.6
2015-02-06,Juliaca,-0.73,11.9,5.59,69.7,2.8,634.6,3.0,1,Puno_Region_Juliaca,-2.39,-7.55,-7.38,4.49,5.55,-12.78,13.94,5436.2,200.7
2015-02-07,Juliaca,7.8,23.32,15.56,55.5,1.8,631.0,6.2,0,Puno_Region_Juliaca,-5.29,-4.41,-14.37,3.95,2.42,4.45,5.07,5521.6,197.2
2015-02-08,Juliaca,2.52,17.29,9.91,75.4,12.4,635.8,5.0,0,Puno_Region_Juliaca,-6.7,-3.79,-17.84,4.19,-1.0,-1.73,2.0,5533.2,220.3
2015-02-09,Juliaca,7.96,22.52,15.24,64.2,0.0,642.2,4.6,0,Puno_Region_Juliaca,0.7,-9.94,-14.97,4.22,-1.06,2.59,2.8,5483.6,193.2
2015-02-10,Juliaca,7.1,19.0,13.05,87.8,0.0,629.8,4.5,0,Puno_Region_Juliaca,1.24,-5.42,-18.17,3.84,-8.58,-3.49,9.26,5475.9,271.8
2015-02-11,Juliaca,6.49,23.9,15.2,66.4,0.0,635.6,0.3,0,Puno_Region_Juliaca,-5.96,-7.1,-13.37,5.01,1.07,10.16,10.22,5477.8,272.4
2015-02-12,Juliaca,5.93,25.28,15.61,70.2,0.0,635.1,1.1,0,Puno_Region_Juliaca,-1.32,-5.01,-13.99,3.21,-1.07,-1.46,1.81,5516.6,214.5
2015-02-13,Juliaca,9.43,24.07,16.75,68.4,19.9,621.1,2.8,0,Puno_Region_Juliaca,-4.97,-9.18,-11.64,3.04,-4.06,-4.23,5.86,5359.8,191.5
2015-02-14,Juliaca,2.18,12.82,7.5,58.3,0.0,632.6,1.1,0,Puno_Region_Juliaca,-1.22,-2.94,-10.67,4.31,-1.0,0.55,1.15,5534.6,242.3
2015-02-15,Juliaca,2.12,18.62,10.37,62.3,3.6,622.4,5.3,0,Puno_Region_Juliaca,-0.6,-8.3,-19.3,4.2,-9.76,5.0,10.96,5418.3,191.3
2015-02-16,Juliaca,1.83,18.32,10.07,69.0,0.0,625.2,4.1,0,Puno_Region_Juliaca,-4.48,-10.1,-19.17,4.36,-1.8,-2.93,3.44,5535.1,288.7
2015-02-17,Juliaca,5.68,18.01,11.85,95.0,0.0,632.7,5.5,0,Puno_Region_Juliaca,-3.13,-9.4,-12.02,4.85,3.33,-5.76,6.65,5490.7,196.2
2015-02-18,Juliaca,0.02,13.71,6.86,66.9,0.0,631.2,7.7,0,Puno_Region_Juliaca,-2.5,-5.58,-18.0,3.79,13.72,1.95,13.86,5509.7,224.1
2015-02-19,Juliaca,5.69,18.69,12.19,65.3,0.0,633.3,2.4,0,Puno_Region_Juliaca,-5.2,-4.88,-18.58,4.39,-3.69,-4.09,5.51,5424.2,286.9
2015-02-20,Juliaca,2.34,20.58,11.46,61.4,0.0,630.7,3.5,0,Puno_Region_Juliaca,-5.18,-2.85,-17.52,4.37,3.27,2.29,3.99,5470.7,224.4
2015-02-21,Juliaca,0.28,21.82,11.05,64.4,0.0,628.2,1.4,0,Puno_Region_Juliaca,-4.75,-10.55,-15.59,4.66,4.4,7.05,8.31,5415.0,203.2
2015-02-22,Juliaca,0.15,19.02,9.59,78.2,0.0,630.7,1.4,0,Puno_Region_Juliaca,1.28,-7.51,-20.18,5.11,-1.19,-4.39,4.55,5510.6,181.1
2015-02-23,Juliaca,0.74,18.12,9.43,75.8,0.0,624.3,0.4,0,Puno_Region_Juliaca,-1.21,-6.62,-21.31,3.75,2.2,2.58,3.4,5516.6,156.9
2015-02-24,Juliaca,-1.1,10.33,4.62,57.1,0.0,629.4,0.5,1,Puno_Region_Juliaca,2.28,-9.75,-19.37,5.63,-1.01,-2.14,2.37,5473.7,220.0
2015-02-25,Juliaca,3.79,18.93,11.36,75.9,0.0,626.8,5.6,0,Puno_Region_Juliaca,-4.76,-1.32,-10.63,5.02,-5.02,4.62,6.83,5492.3,220.7
2015-02-26,Juliaca,4.52,19.06,11.79,59.5,0.0,628.2,2.5,0,Puno_Region_Juliaca,-6.3,-10.25,-16.51,4.71,-0.39,3.51,3.53,5544.8,177.1
2015-02-27,Juliaca,4.67,21.3,12.98,50.3,0.0,633.3,1.0,0,Puno_Region_Juliaca,0.08,-8.03,-16.67,5.03,-4.15,-3.88,5.68,5455.9,237.1
2015-02-28,Juliaca,0.59,15.85,8.22,50.1,0.0,638.1,1.4,0,Puno_Region_Juliaca,-1.82,-4.11,-19.0,4.37,-4.04,2.41,4.71,5424.6,207.2
2015-03-01,Juliaca,2.81,17.96,10.38,81.8,0.0,634.1,1.9,0,Puno_Region_Juliaca,-5.92,-10.89,-22.62,5.39,0.78,2.57,2.69,5529.6,236.8
2015-03-02,Juliaca,1.93,18.35,10.14,74.1,0.0,616.9,4.1,0,Puno_Region_Juliaca,3.49,-8.73,-16.49,4.31,-3.64,-1.4,3.91,5478.3,218.8
2015-03-03,Juliaca,3.53,18.42,10.98,80.4,0.0,630.9,4.1,0,Puno_Region_Juliaca,6.3,-7.06,-14.35,5.0,-11.52,-3.37,12.01,5521.6,191.6
2015-03-04,Juliaca,2.79,16.91,9.85,60.0,27.1,629.7,2.4,0,Puno_Region_Juliaca,-4.4,-7.03,-20.3,4.95,2.9,-5.84,6.52,5528.5,211.9
2015-03-05,Juliaca,1.78,18.98,10.38,63.9,0.0,633.3,0.9,0,Puno_Region_Juliaca,-3.57,-9.43,-21.33,3.97,9.5,-6.37,11.44,5557.4,212.7
2015-03-06,Juliaca,-3.21,10.84,3.81,64.6,0.0,626.5,0.6,1,Puno_Region_Juliaca,4.16,-9.14,-19.26,4.38,-6.83,12.46,14.21,5408.0,234.9
2015-03-07,Juliaca,0.89,12.93,6.91,82.0,5.2,628.6,1.5,0,Puno_Region_Juliaca,-1.58,-7.97,-21.63,4.64,1.19,-0.75,1.4,5507.3,227.7
2015-03-08,Juliaca,1.46,13.07,7.26,78.1,0.0,631.0,3.4,0,Puno_Region_Juliaca,-1.96,-6.15,-21.59,4.73,3.79,3.22,4.97,5432.4,251.9
2015-03-09,Juliaca,-0.68,15.2,7.26,64.6,0.0,627.2,2.9,1,Puno_Region_Juliaca,1.5,-12.28,-22.74,5.05,2.6,-9.34,9.7,5543.1,171.8
2015-03-10,Juliaca,0.25,20.73,10.49,54.0,4.8,629.0,2.2,0,Puno_Region_Juliaca,-5.74,-11.3,-16.39,4.34,1.01,0.35,1.07,5475.3,232.0
2015-03-11,Juliaca,-2.45,16.34,6.94,76.6,0.0,641.7,2.4,1,Puno_Region_Juliaca,-8.69,-7.87,-24.34,4.86,-1.94,11.35,11.51,5594.2,219.5
2015-03-12,Juliaca,-0.14,13.13,6.5,77.6,22.1,632.8,2.6,1,Puno_Region_Juliaca,-3.68,-8.6,-12.52,4.48,1.48,3.32,3.63,5440.4,201.7
2015-03-13,Juliaca,1.8,17.97,9.89,67.8,0.0,633.2,3.5,0,Puno_Region_Juliaca,-1.29,-12.01,-18.65,5.51,-1.57,1.4,2.1,5509.7,171.5
2015-03-14,Juliaca,5.63,17.57,11.6,86.4,6.0,633.0,0.4,0,Puno_Region_Juliaca,1.82,-11.64,-18.74,4.75,-2.84,5.9,6.55,5476.4,233.8
2015-03-15,Juliaca,-2.26,17.03,7.39,69.4,1.6,635.9,1.3,1,Puno_Region_Juliaca,-4.36,-5.85,-15.89,4.67,8.58,-12.49,15.16,5499.9,229.8
2015-03-16,Juliaca,0.08,12.64,6.36,87.7,0.0,623.1,6.4,0,Puno_Region_Juliaca,-3.95,-8.42,-12.87,5.59,2.2,0.78,2.33,5464.4,256.7
2015-03-17,Juliaca,-2.39,9.64,3.62,66.2,5.4,623.4,5.4,1,Puno_Region_Juliaca,-7.62,-11.09,-17.97,5.2,-7.77,-5.6,9.58,5471.7,188.8
2015-03-18,Juliaca,-0.36,12.53,6.09,69.1,0.0,623.8,8.5,1,Puno_Region_Juliaca,-0.16,-8.96,-17.2,5.31,4.28,-3.35,5.43,5414.7,240.4
2015-03-19,Juliaca,-0.82,11.19,5.19,53.1,0.0,625.1,7.7,1,Puno_Region_Juliaca,-2.78,-10.44,-19.05,4.3,5.34,-4.78,7.16,5476.5,249.0
2015-03-20,Juliaca,1.69,19.27,10.48,59.5,0.0,632.3,2.1,0,Puno_Region_Juliaca,-4.95,-10.66,-23.77,4.45,-3.4,8.7,9.34,5474.8,262.6
2015-03-21,Juliaca,1.91,21.99,11.95,83.0,0.0,635.5,7.8,0,Puno_Region_Juliaca,-4.6,-7.24,-10.75,5.92,0.81,0.05,0.81,5535.9,267.8
2015-03-22,Juliaca,-0.26,16.87,8.31,64.8,0.0,626.3,3.4,1,Puno_Region_Juliaca,-2.04,-11.22,-19.5,5.71,4.26,-0.09,4.26,5497.6,207.8
2015-03-23,Juliaca,-1.09,11.38,5.15,78.9,0.0,633.2,5.4,1,Puno_Region_Juliaca,-7.0,-9.04,-19.33,4.55,0.3,-2.52,2.54,5478.7,214.9
2015-03-24,Juliaca,2.03,15.3,8.67,81.7,0.0,628.3,8.3,0,Puno_Region_Juliaca,-7.38,-11.8,-19.37,5.59,9.73,2.76,10.12,5529.3,203.2
2015-03-25,Juliaca,-0.62,16.03,7.71,66.6,12.0,640.3,3.6,1,Puno_Region_Juliaca,-6.03,-8.73,-25.15,4.66,-0.41,4.6,4.62,5490.9,190.9
2015-03-26,Juliaca,2.58,18.16,10.37,85.4,3.1,638.1,5.4,0,Puno_Region_Juliaca,-4.06,-4.82,-21.55,4.05,-4.09,-5.42,6.79,5488.5,242.9
2015-03-27,Juliaca,-5.43,6.69,0.63,66.8,0.0,624.4,6.2,1,Puno_Region_Juliaca,-7.74,-13.73,-18.73,5.03,4.01,0.54,4.04,5551.3,222.8
2015-03-28,Juliaca,2.97,17.33,10.15,65.7,0.0,636.6,6.9,0,Puno_Region_Juliaca,-1.99,-12.73,-22.12,5.43,-0.29,-3.7,3.71,5575.7,230.9
2015-03-29,Juliaca,-3.17,11.96,4.4,64.0,4.6,632.9,1.2,1,Puno_Region_Juliaca,-3.56,-11.91,-19.91,5.0,2.17,-2.49,3.31,5412.5,216.5
2015-03-30,Juliaca,-4.48,13.14,4.33,83.0,2.6,638.3,1.2,1,Puno_Region_Juliaca,-8.57,-8.89,-18.05,5.17,-0.98,7.66,7.72,5453.8,176.5
2015-03-31,Juliaca,-2.01,12.55,5.27,33.3,0.0,634.4,1.4,1,Puno_Region_Juliaca,-5.07,-7.35,-16.7,5.47,-2.45,-4.11,4.78,5472.9,240.1
2015-04-01,Juliaca,-4.94,9.76,2.41,59.7,0.0,626.8,2.3,1,Puno_Region_Juliaca,-8.7,-7.44,-18.44,5.07,-11.3,-1.1,11.36,5495.5,208.6
2015-04-02,Juliaca,-0.75,14.1,6.68,41.6,0.0,632.7,1.9,1,Puno_Region_Juliaca,-6.57,-4.75,-27.6,4.71,2.3,-11.18,11.42,5393.4,205.4
2015-04-03,Juliaca,-3.47,12.88,4.71,41.1,18.2,629.4,1.5,1,Puno_Region_Juliaca,-5.64,-9.75,-16.16,4.85,5.66,-7.11,9.08,5520.5,190.7
2015-04-04,Juliaca,-1.73,16.17,7.22,43.5,0.0,631.7,0.7,1,Puno_Region_Juliaca,-3.56,-10.72,-18.34,5.45,-1.64,13.81,13.91,5598.5,200.2
2015-04-05,Juliaca,-5.03,7.88,1.43,49.4,0.0,626.5,0.4,1,Puno_Region_Juliaca,-2.61,-11.68,-22.48,5.31,-5.09,-0.46,5.12,5491.1,239.6
2015-04-06,Juliaca,-3.28,9.83,3.27,44.5,0.0,631.3,5.0,1,Puno_Region_Juliaca,-4.22,-10.8,-24.52,5.5,1.32,5.03,5.2,5582.5,261.7
2015-04-07,Juliaca,-2.62,11.47,4.43,53.7,0.0,634.7,3.8,1,Puno_Region_Juliaca,-4.14,-9.25,-21.17,4.18,1.11,10.25,10.31,5453.3,236.5
2015-04-08,Juliaca,-3.47,12.57,4.55,34.6,0.0,627.6,14.9,1,Puno_Region_Juliaca,-6.77,-11.02,-23.67,4.78,-0.03,-1.25,1.25,5526.4,217.7
2015-04-09,Juliaca,0.85,17.79,9.32,47.5,0.0,624.6,3.2,0,Puno_Region_Juliaca,-5.69,-12.52,-22.4,4.28,-7.98,-2.72,8.43,5530.7,206.9
2015-04-10,Juliaca,-1.8,18.14,8.17,62.6,0.0,628.7,1.1,1,Puno_Region_Juliaca,-5.07,-13.55,-13.67,4.54,0.93,-1.48,1.75,5479.7,181.6
2015-04-11,Juliaca,-2.9,15.86,6.48,68.2,0.0,632.3,2.6,1,Puno_Region_Juliaca,-3.6,-14.36,-15.43,4.19,-1.08,-8.39,8.46,5414.3,186.7
2015-04-12,Juliaca,-8.18,5.99,-1.1,51.2,0.0,628.8,3.1,1,Puno_Region_Juliaca,-1.83,-11.7,-25.4,5.6,1.63,-3.05,3.46,5561.0,184.9
2015-04-13,Juliaca,-2.73,10.25,3.76,48.7,0.0,630.5,7.5,1,Puno_Region_Juliaca,-8.83,-10.94,-28.96,5.07,1.64,-4.6,4.88,5509.9,217.2
2015-04-14,Juliaca,-0.72,11.1,5.19,42.6,0.0,625.0,3.6,1,Puno_Region_Juliaca,-5.01,-12.63,-21.17,4.18,0.85,6.44,6.5,5601.5,209.7
2015-04-15,Juliaca,-5.67,11.25,2.79,59.9,0.0,627.7,2.7,1,Puno_Region_Juliaca,-6.5,-16.94,-25.45,5.23,-1.71,0.23,1.72,5573.8,181.7
2015-04-16,Juliaca,-4.57,14.06,4.74,60.8,0.0,625.7,1.1,1,Puno_Region_Juliaca,1.26,-11.01,-14.72,4.58,7.33,-1.57,7.5,5512.2,252.1
2015-04-17,Juliaca,-11.77,1.77,-5.0,59.0,0.0,638.6,2.6,1,Puno_Region_Juliaca,-11.85,-12.2,-20.77,4.32,-4.41,-1.4,4.63,5397.0,199.6
2015-04-18,Juliaca,-7.45,11.39,1.97,49.0,0.0,617.7,1.7,1,Puno_Region_Juliaca,-5.46,-14.32,-17.46,5.52,-3.64,0.69,3.7,5585.0,200.9
2015-04-19,Juliaca,-9.68,4.44,-2.62,57.7,0.0,630.4,1.1,1,Puno_Region_Juliaca,2.15,-7.85,-24.44,5.58,0.4,-3.92,3.94,5471.5,214.9
2015-04-20,Juliaca,-4.34,10.68,3.17,46.3,0.0,635.3,10.6,1,Puno_Region_Juliaca,-6.3,-10.08,-25.93,4.67,2.26,-2.56,3.41,5549.7,203.4
2015-04-21,Juliaca,-5.11,12.49,3.69,59.6,11.2,625.5,6.8,1,Puno_Region_Juliaca,-1.98,-8.27,-23.62,5.01,-0.33,-3.59,3.61,5477.8,227.4
2015-04-22,Juliaca,-5.13,4.85,-0.14,48.3,0.0,629.2,3.6,1,Puno_Region_Juliaca,-6.33,-7.71,-23.12,5.35,-3.36,2.08,3.95,5405.5,228.5
2015-04-23,Juliaca,-6.08,8.14,1.03,53.6,0.0,633.6,2.9,1,Puno_Region_Juliaca,-6.73,-9.86,-23.4,4.93,-0.99,6.35,6.43,5492.9,224.0
2015-04-24,Juliaca,-2.57,12.77,5.1,47.1,5.0,628.4,1.6,1,Puno_Region_Juliaca,-3.73,-18.43,-24.65,4.62,-2.59,-3.49,4.35,5446.7,235.2
2015-04-25,Juliaca,-8.33,4.18,-2.07,52.7,0.0,635.2,10.8,1,Puno_Region_Juliaca,-6.86,-3.79,-25.32,4.34,1.0,3.73,3.86,5560.1,152.2
2015-04-26,Juliaca,-5.55,12.42,3.43,59.6,0.0,627.1,0.7,1,Puno_Region_Juliaca,-5.99,-12.19,-25.14,4.52,5.19,-4.39,6.8,5575.3,235.3
2015-04-27,Juliaca,-4.0,11.76,3.88,51.4,0.0,631.7,2.1,1,Puno_Region_Juliaca,-6.53,-12.6,-17.58,4.64,2.23,-0.49,2.28,5569.4,206.2
2015-04-28,Juliaca,-6.07,9.58,1.76,47.8,0.0,631.5,2.4,1,Puno_Region_Juliaca,-9.55,-9.97,-28.71,4.88,1.78,-0.84,1.97,5482.9,217.6
2015-04-29,Juliaca,-5.97,10.42,2.23,46.0,0.0,621.5,6.2,1,Puno_Region_Juliaca,-6.54,-10.03,-28.24,4.89,-10.9,0.3,10.91,5543.9,193.0
2015-04-30,Juliaca,-7.92,10.91,1.5,53.2,0.0,627.5,4.6,1,Puno_Region_Juliaca,-3.58,-10.21,-20.06,4.83,-2.75,-2.15,3.49,5538.1,223.6
2015-05-01,Juliaca,-6.82,3.22,-1.8,47.7,0.0,632.7,6.0,1,Puno_Region_Juliaca,-9.83,-14.89,-19.51,5.14,1.05,1.4,1.75,5528.9,143.8
2015-05-02,Juliaca,-4.3,13.22,4.46,46.2,0.0,630.9,3.1,1,Puno_Region_Juliaca,-11.83,-8.28,-19.81,3.78,3.72,-1.89,4.17,5472.9,205.7
2015-05-03,Juliaca,-11.27,1.02,-5.12,35.1,0.0,638.4,0.5,1,Puno_Region_Juliaca,-6.37,-13.65,-20.49,4.55,6.03,6.17,8.62,5442.3,210.0
2015-05-04,Juliaca,-6.73,6.24,-0.24,47.4,0.0,634.1,2.1,1,Puno_Region_Juliaca,-8.3,-8.76,-25.47,4.77,3.13,-9.76,10.25,5438.2,237.2
2015-05-05,Juliaca,-7.91,8.65,0.37,40.2,0.0,627.0,0.3,1,Puno_Region_Juliaca,-12.98,-13.09,-25.35,4.7,-3.49,5.65,6.65,5554.4,192.7
2015-05-06,Juliaca,-6.74,14.75,4.01,49.1,0.0,625.9,0.5,1,Puno_Region_Juliaca,-8.78,-16.06,-24.43,5.36,-0.54,1.24,1.35,5571.2,210.6
2015-05-07,Juliaca,-2.24,11.59,4.68,53.2,0.0,628.1,4.0,1,Puno_Region_Juliaca,-9.32,-12.88,-20.08,4.01,-5.93,6.56,8.84,5548.2,254.7
2015-05-08,Juliaca,-7.9,2.93,-2.49,28.8,0.0,630.4,1.2,1,Puno_Region_Juliaca,-8.85,-14.14,-24.66,4.78,1.59,-0.83,1.8,5462.4,242.1
2015-05-09,Juliaca,-3.17,12.12,4.47,48.3,0.0,638.3,1.5,1,Puno_Region_Juliaca,-8.21,-12.62,-23.44,4.95,7.04,-5.82,9.14,5529.7,285.7
2015-05-10,Juliaca,-4.25,16.2,5.97,54.3,0.0,636.2,3.0,1,Puno_Region_Juliaca,-10.32,-9.76,-26.36,4.55,1.94,-4.81,5.19,5567.8,192.7
2015-05-11,Juliaca,-7.04,6.07,-0.48,36.4,0.0,630.6,1.6,1,Puno_Region_Juliaca,-7.91,-8.34,-22.14,3.85,3.04,0.94,3.18,5511.9,177.8
2015-05-12,Juliaca,-7.0,8.15,0.58,45.1,0.0,621.9,4.3,1,Puno_Region_Juliaca,-5.43,-13.65,-20.9,5.01,7.56,-5.86,9.57,5631.3,252.3
2015-05-13,Juliaca,-6.87,10.64,1.89,60.4,0.0,631.7,4.3,1,Puno_Region_Juliaca,-13.36,-11.17,-19.94,5.34,-2.44,0.86,2.58,5534.3,280.4
2015-05-14,Juliaca,-9.48,8.41,-0.54,56.0,12.9,631.5,2.0,1,Puno_Region_Juliaca,-6.75,-14.0,-20.57,4.79,-5.29,-4.39,6.87,5469.8,239.7
2015-05-15,Juliaca,-5.95,10.02,2.03,51.0,0.0,635.7,5.5,1,Puno_Region_Juliaca,-7.78,-13.13,-29.73,3.54,2.22,-2.08,3.04,5441.2,181.7
2015-05-16,Juliaca,-9.15,1.56,-3.8,53.7,0.0,630.9,0.5,1,Puno_Region_Juliaca,-14.06,-14.7,-24.03,4.25,1.83,0.81,2.0,5491.5,201.2
2015-05-17,Juliaca,-7.63,7.43,-0.1,59.1,0.0,629.4,1.5,1,Puno_Region_Juliaca,-14.48,-13.31,-25.98,4.48,-0.04,-2.43,2.43,5490.0,281.6
2015-05-18,Juliaca,-13.3,4.3,-4.5,49.4,0.0,625.9,2.2,1,Puno_Region_Juliaca,-6.5,-13.68,-18.79,3.92,4.28,-6.92,8.14,5477.6,224.4
2015-05-19,Juliaca,-10.06,4.0,-3.03,33.1,0.0,624.2,5.1,1,Puno_Region_Juliaca,-10.15,-17.1,-23.34,4.69,0.52,-0.81,0.97,5496.5,253.6
